trade_id,signal_date,execution_date,ticker,side,normalized_gross_notional,prior_50d_median_dollar_volume,notional_at_100000_account,participation_at_100000_account,notional_at_1000000_account,participation_at_1000000_account,account_capacity_at_1pct_participation,account_capacity_at_5pct_participation
150,2021-08-31,2021-09-01,CROX,SELL,0.329931211176364,111833491.25,32993.1211176364,0.0002950200404982564,329931.211176364,0.0029502004049825636,3389600.23973663,16948001.19868315
151,2021-08-31,2021-09-01,CELH,BUY,0.3333333333333333,59464622.79435,33333.33333333333,0.0005605573829773032,333333.3333333333,0.005605573829773033,1783938.6838305,8919693.419152502
152,2021-08-31,2021-09-01,MRNA,SELL,0.35377729858724494,5198162357.110001,35377.729858724495,6.805814714566418e-06,353777.29858724494,6.805814714566417e-05,146933180.2201006,734665901.1005031
153,2021-08-31,2021-09-01,KLIC,BUY,0.3333333333333333,44498884.4602,33333.33333333333,0.0007490824486431072,333333.3333333333,0.0074908244864310735,1334966.533806,6674832.6690299995
154,2021-09-30,2021-10-01,CG,BUY,0.3333333333333333,96008667.6391,33333.33333333333,0.00034719087508468,333333.3333333333,0.0034719087508468,2880260.0291730003,14401300.145865003
155,2021-09-30,2021-10-01,NAVI,SELL,0.29959775487776064,38859836.7738,29959.775487776064,0.0007709701834871186,299597.75487776066,0.007709701834871186,1297067.0220694833,6485335.110347417
156,2021-09-30,2021-10-01,CELH,SELL,0.07029774429894858,71914801.30965,7029.774429894858,9.775142671431614e-05,70297.74429894859,0.0009775142671431614,10230029.71529566,51150148.5764783
157,2021-09-30,2021-10-01,COOP,BUY,0.3333333333333333,23029769.0,33333.33333333333,0.001447401983638365,333333.3333333333,0.014474019836383653,690893.0700000001,3454465.35
158,2021-09-30,2021-10-01,KLIC,SELL,0.29810583549129205,53521323.069900006,29810.583549129205,0.0005569851759866986,298105.83549129206,0.005569851759866986,1795379.9187357207,8976899.593678605
159,2021-10-29,2021-11-01,CG,SELL,0.020209423587359974,84874837.3407,2020.9423587359975,2.381085398283168e-05,20209.423587359975,0.0002381085398283168,41997653.705366015,209988268.5268301
160,2021-10-29,2021-11-01,CDMO,BUY,0.3333333333333333,10976332.25,33333.33333333333,0.0030368371304843956,333333.3333333333,0.030368371304843957,329289.9675,1646449.8375000001
161,2021-10-29,2021-11-01,CELH,SELL,0.3289756537169495,72855578.78490001,32897.565371694945,0.00045154490459573796,328975.65371694945,0.00451544904595738,2214619.165939402,11073095.82969701
162,2021-10-29,2021-11-01,TSLA,BUY,0.3333333333333333,14045988364.8195,33333.33333333333,2.3731568379212225e-06,333333.3333333333,2.373156837921223e-05,421379650.944585,2106898254.7229252
163,2021-10-29,2021-11-01,COOP,SELL,0.31881625736369185,27049061.509999998,31881.625736369184,0.0011786592198247837,318816.25736369187,0.011786592198247839,848421.6499393755,4242108.249696878
164,2021-11-30,2021-12-01,CG,SELL,0.34544587180052455,93457388.7175,34544.587180052455,0.00036962927869162626,345445.87180052453,0.0036962927869162625,2705413.390247904,13527066.951239523
165,2021-11-30,2021-12-01,CDMO,SELL,0.3347259906779912,14881051.440000001,33472.59906779912,0.002249343683997044,334725.9906779912,0.02249343683997044,444574.1249389767,2222870.624694884
166,2021-11-30,2021-12-01,FRHC,BUY,0.3333333333333333,20451380.13,33333.33333333333,0.0016298818525424049,333333.3333333333,0.01629881852542405,613541.4039,3067707.0195000004
167,2021-11-30,2021-12-01,NVDA,BUY,0.3333333333333333,6266461271.7912,33333.33333333333,5.3193232811291845e-06,333333.3333333333,5.3193232811291855e-05,187993838.153736,939969190.76868
168,2021-11-30,2021-12-01,TSLA,SELL,0.3218301395234861,23366060255.255997,32183.01395234861,1.3773401934589857e-06,321830.1395234861,1.3773401934589856e-05,726037042.0822821,3630185210.4114103
169,2021-11-30,2021-12-01,SITM,BUY,0.3333333333333333,50667750.655,33333.33333333333,0.0006578806618099579,333333.3333333333,0.00657880661809958,1520032.5196500001,7600162.598250001
170,2021-12-31,2022-01-03,FRHC,SELL,0.3563654362049367,25922149.04,35636.54362049367,0.001374752670602409,356365.4362049367,0.01374752670602409,727403.5696630476,3637017.8483152376
171,2021-12-31,2022-01-03,NMRK,BUY,0.3333333333333333,19645424.2042,33333.33333333333,0.0016967479544782234,333333.3333333333,0.016967479544782234,589362.726126,2946813.6306300005
172,2021-12-31,2022-01-03,NVDA,SELL,0.31997801122187935,14489926630.876999,31997.801122187935,2.2082790297918354e-06,319978.01122187934,2.208279029791835e-05,452841324.17553484,2264206620.877674
173,2021-12-31,2022-01-03,ARCB,BUY,0.3333333333333333,39424844.982999995,33333.33333333333,0.000845490536429672,333333.3333333333,0.00845490536429672,1182745.34949,5913726.74745
174,2021-12-31,2022-01-03,SITM,SELL,0.32565855457518594,84707081.035,32565.855457518595,0.00038445257538815154,325658.55457518593,0.003844525753881515,2601101.0564576886,13005505.282288441
175,2021-12-31,2022-01-03,AOSL,BUY,0.3333333333333333,21512035.0,33333.33333333333,0.0015495202259262469,333333.3333333333,0.015495202259262469,645361.05,3226805.25
176,2022-01-31,2022-02-01,NMRK,SELL,0.345813445383879,19698425.1562,34581.3445383879,0.0017555385399681844,345813.445383879,0.017555385399681843,569625.7742186184,2848128.8710930925
177,2022-01-31,2022-02-01,ARCB,SELL,0.3437755019586108,38500527.596149996,34377.55019586108,0.0008929111454384015,343775.5019586108,0.008929111454384015,1119932.2632589831,5599661.316294916
178,2022-01-31,2022-02-01,AOSL,SELL,0.3114120536585113,29902324.905,31141.205365851132,0.0010414309076229714,311412.0536585113,0.010414309076229714,960217.3247214875,4801086.623607437
179,2023-01-31,2023-02-01,VC,BUY,0.3333333333333333,32954426.284999996,33333.33333333333,0.00101149791063138,333333.3333333333,0.010114979106313801,988632.78855,4943163.942749999
180,2023-01-31,2023-02-01,SNDX,BUY,0.3333333333333333,18444744.235,33333.33333333333,0.0018071995419747457,333333.3333333333,0.018071995419747456,553342.3270500001,2766711.6352500003
181,2023-01-31,2023-02-01,AEHR,BUY,0.3333333333333333,29439929.265,33333.33333333333,0.0011322490972477317,333333.3333333333,0.011322490972477318,883197.8779500001,4415989.38975
182,2023-02-28,2023-03-01,VC,SELL,0.36241043200233847,42410001.92,36241.04320023385,0.0008545400037613072,362410.43200233846,0.008545400037613072,1170220.2302975194,5851101.151487598
183,2023-02-28,2023-03-01,SNDX,SELL,0.2885688023464547,17662205.45,28856.880234645472,0.0016338208903942668,288568.8023464547,0.016338208903942667,612062.194748094,3060310.9737404697
184,2023-02-28,2023-03-01,AEHR,SELL,0.3510227676532089,35298510.14,35102.27676532089,0.000994440746255272,351022.76765320887,0.00994440746255272,1005590.3318178203,5027951.659089102
185,2023-02-28,2023-03-01,ACLS,BUY,0.3333333333333333,57630268.89,33333.33333333333,0.0005783997537293692,333333.3333333333,0.005783997537293693,1728908.0667000003,8644540.333500002
186,2023-02-28,2023-03-01,AXON,BUY,0.3333333333333333,105612834.36000001,33333.33333333333,0.0003156182062088285,333333.3333333333,0.003156182062088285,3168385.0308000008,15841925.154000005
187,2023-02-28,2023-03-01,AAON,BUY,0.3333333333333333,13344269.34295,33333.33333333333,0.0024979511786416306,333333.3333333333,0.024979511786416306,400328.08028850006,2001640.4014425
188,2023-03-31,2023-04-03,ACLS,SELL,0.32297619734394306,75723785.31,32297.619734394306,0.0004265188223511737,322976.19734394306,0.0042651882235117365,2344562.4145905836,11722812.072952919
189,2023-03-31,2023-04-03,AXON,BUY,0.001560386729144772,134823816.81,156.03867291447722,1.157352436731369e-06,1560.386729144772,1.157352436731369e-05,864041037.3388346,4320205186.694174
190,2023-03-31,2023-04-03,AGYS,BUY,0.3333333333333333,10874007.235,33333.33333333333,0.0030654139373793906,333333.3333333333,0.03065413937379391,326220.21705000004,1631101.0852500002
191,2023-03-31,2023-04-03,AAON,SELL,0.012587980616558143,22046230.182099998,1258.7980616558143,5.7098109348321624e-05,12587.980616558143,0.0005709810934832163,17513714.751912262,87568573.75956132
192,2023-04-28,2023-05-01,SMCI,BUY,0.3333333333333333,147807252.825,33333.33333333333,0.00022551892884985247,333333.3333333333,0.002255189288498525,4434217.58475,22171087.92375
193,2023-04-28,2023-05-01,CHDN,BUY,0.3333333333333333,45302636.22,33333.33333333333,0.0007357923537045176,333333.3333333333,0.007357923537045176,1359079.0866,6795395.433000001
194,2023-04-28,2023-05-01,FTAI,BUY,0.3333333333333333,26455655.18,33333.33333333333,0.001259970055798608,333333.3333333333,0.01259970055798608,793669.6554,3968348.2770000002
195,2023-04-28,2023-05-01,AXON,SELL,0.32883492059827274,133203610.89,32883.49205982727,0.0002468663712651347,328834.92059827276,0.0024686637126513466,4050774.4934039614,20253872.467019808
196,2023-04-28,2023-05-01,AGYS,SELL,0.3238516001300027,9684272.705,32385.16001300027,0.0033440983127498857,323851.6001300027,0.03344098312749886,299034.27066942,1495171.3533471
197,2023-04-28,2023-05-01,AAON,SELL,0.3493154812737265,30694610.989299998,34931.548127372655,0.0011380352120947104,349315.4812737265,0.011380352120947103,878707.4331024982,4393537.165512491
198,2023-05-31,2023-06-01,SMCI,SELL,0.19732367960297945,199343635.08999997,19732.367960297946,9.898669677308306e-05,197323.67960297945,0.0009898669677308304,10102367.617058668,50511838.08529335
199,2023-05-31,2023-06-01,HLIT,BUY,0.3333333333333333,18794579.595,33333.33333333333,0.0017735609974591363,333333.3333333333,0.017735609974591365,563837.38785,2819186.93925
200,2023-05-31,2023-06-01,CHDN,SELL,0.22275014763257,45089778.58,22275.014763257,0.0004940147293856373,222750.14763257,0.004940147293856372,2024231.1423459223,10121155.71172961
201,2023-05-31,2023-06-01,FTAI,SELL,0.247927507432452,27998919.659999996,24792.7507432452,0.0008854895490365933,247927.507432452,0.008854895490365932,1129318.805725029,5646594.028625146
202,2023-05-31,2023-06-01,RMBS,BUY,0.3333333333333333,57647168.510000005,33333.33333333333,0.000578230192304259,333333.3333333333,0.00578230192304259,1729415.0553000004,8647075.276500002
203,2023-06-30,2023-07-03,SMCI,SELL,0.36282126193846703,509584105.72,36282.1261938467,7.11994855934195e-05,362821.26193846704,0.000711994855934195,14045045.293029806,70225226.46514903
204,2023-06-30,2023-07-03,AEHR,BUY,0.3333333333333333,26237494.43,33333.33333333333,0.001270446513948372,333333.3333333333,0.012704465139483721,787124.8328999999,3935624.1645
205,2023-06-30,2023-07-03,HLIT,SELL,0.3131223950861094,19295715.799999997,31312.23950861094,0.0016227560476720405,313122.3950861094,0.016227560476720405,616235.571227463,3081177.8561373153
206,2023-06-30,2023-07-03,FTAI,BUY,0.3333333333333333,31870648.0,33333.33333333333,0.0010458944334402404,333333.3333333333,0.010458944334402405,956119.44,4780597.200000001
207,2023-06-30,2023-07-03,RMBS,BUY,0.00792645358063795,82955032.16499999,792.6453580637949,9.555120857372462e-06,7926.453580637949,9.555120857372462e-05,104655923.76347895,523279618.81739473
208,2023-07-31,2023-08-01,AEHR,SELL,0.3924902958668622,39187392.41500001,39249.02958668622,0.0010015728827025149,392490.2958668622,0.010015728827025148,998429.5873723432,4992147.936861716
209,2023-07-31,2023-08-01,FTAI,SELL,0.3318929323088343,26394661.560000002,33189.293230883435,0.0012574244665133501,331892.93230883434,0.012574244665133502,795276.3976136479,3976381.9880682393
210,2023-07-31,2023-08-01,RMBS,SELL,0.27761877382630545,90168494.08000001,27761.877382630544,0.0003078888880854484,277618.77382630546,0.0030788888808544845,3247924.9453214104,16239624.726607053
211,2023-07-31,2023-08-01,WFRD,BUY,0.3333333333333333,50558009.775,33333.33333333333,0.0006593086532020896,333333.3333333333,0.006593086532020897,1516740.29325,7583701.4662500005
212,2023-07-31,2023-08-01,FCNCA,BUY,0.3333333333333333,123382792.17499998,33333.33333333333,0.00027016193057176883,333333.3333333333,0.0027016193057176887,3701483.7652499992,18507418.82625
213,2023-07-31,2023-08-01,AAON,BUY,0.3333333333333333,26139619.4261,33333.33333333333,0.001275203467578052,333333.3333333333,0.01275203467578052,784188.5827830001,3920942.9139150004
214,2023-08-31,2023-09-01,FTAI,BUY,0.3333333333333333,28281569.285000004,33333.33333333333,0.0011786238945026535,333333.3333333333,0.011786238945026535,848447.0785500002,4242235.392750001
215,2023-08-31,2023-09-01,BKR,BUY,0.3333333333333333,203155291.72,33333.33333333333,0.00016407809538761706,333333.3333333333,0.0016407809538761706,6094658.7516,30473293.758000005
216,2023-08-31,2023-09-01,WFRD,SELL,0.0293993637743326,55886888.535,2939.93637743326,5.260511820392508e-05,29399.3637743326,0.0005260511820392508,19009557.13327123,95047785.66635615
217,2023-08-31,2023-09-01,FCNCA,SELL,0.32546553635505937,98695563.945,32546.553635505938,0.00032976713779803857,325465.53635505936,0.003297671377980385,3032442.8524847026,15162214.262423515
218,2023-08-31,2023-09-01,AAON,SELL,0.31313643453860934,24699809.32,31313.643453860936,0.0012677686312543945,313136.43453860935,0.012677686312543944,788787.4611714832,3943937.305857416
219,2023-09-29,2023-10-02,FTAI,BUY,0.014804024223075644,26974036.65,1480.4024223075644,5.4882494656489036e-05,14804.024223075643,0.0005488249465648903,18220746.09142726,91103730.4571363
220,2023-09-29,2023-10-02,BKR,SELL,0.3295198613589602,221586548.95,32951.98613589602,0.00014870932505624016,329519.8613589602,0.0014870932505624017,6724527.864152511,33622639.32076255
221,2023-09-29,2023-10-02,WFRD,SELL,0.01931446788424855,76502717.06,1931.4467884248552,2.524677374412792e-05,19314.467884248552,0.0002524677374412792,39609021.340106376,198045106.70053187
222,2023-09-29,2023-10-02,GSHD,BUY,0.3333333333333333,14559663.585,33333.33333333333,0.002289430187636669,333333.3333333333,0.022894301876366693,436789.90755000006,2183949.53775
223,2023-10-31,2023-11-01,ACGL,BUY,0.3333333333333333,126754398.39999999,33333.33333333333,0.0002629757527477905,333333.3333333333,0.002629757527477905,3802631.952,19013159.76
224,2023-10-31,2023-11-01,FTAI,SELL,0.03914381498789124,25021714.22,3914.381498789124,0.0001564393815856284,39143.81498789124,0.0015643938158562839,6392252.3207664415,31961261.603832204
225,2023-10-31,2023-11-01,WFRD,SELL,0.34166914136394266,98725935.305,34166.91413639427,0.0003460784041279564,341669.14136394265,0.0034607840412795633,2889518.641071483,14447593.205357416
226,2023-10-31,2023-11-01,FCNCA,BUY,0.3333333333333333,78304314.015,33333.33333333333,0.0004256896156059548,333333.3333333333,0.0042568961560595486,2349129.42045,11745647.102250002
227,2023-10-31,2023-11-01,GSHD,SELL,0.2871883783161675,21644823.29,28718.83783161675,0.0013268224668244336,287188.3783161675,0.013268224668244335,753680.3340339586,3768401.670169793
228,2023-11-30,2023-12-01,ACGL,SELL,0.2967389893843467,143675639.14999998,29673.898938434668,0.0002065339615956368,296738.9893843467,0.002065339615956368,4841818.712400691,24209093.56200346
229,2023-11-30,2023-12-01,IDCC,BUY,0.3333333333333333,18580503.08,33333.33333333333,0.001793995199689358,333333.3333333333,0.01793995199689358,557415.0924,2787075.4620000003
230,2023-11-30,2023-12-01,FTAI,SELL,0.35048528016113356,25651518.599999998,35048.528016113356,0.0013663334542740623,350485.28016113356,0.013663334542740622,731885.7610284479,3659428.805142239
231,2023-11-30,2023-12-01,PANW,BUY,0.3333333333333333,749227379.51,33333.33333333333,4.449027657682981e-05,333333.3333333333,0.0004449027657682981,22476821.3853,112384106.92650001
232,2023-11-30,2023-12-01,FCNCA,SELL,0.02077706512252114,81921764.53999999,2077.706512252114,2.5362082029344362e-05,20777.06512252114,0.0002536208202934436,39428939.58165512,197144697.90827563
233,2023-12-29,2024-01-02,IDCC,SELL,0.01831449056064402,30458756.045,1831.449056064402,6.012881988215819e-05,18314.49056064402,0.0006012881988215819,16630960.028149938,83154800.1407497
234,2023-12-29,2024-01-02,NVDA,BUY,0.3333333333333333,18796358000.882004,33333.33333333333,1.773393193073317e-06,333333.3333333333,1.7733931930733173e-05,563890740.0264602,2819453700.132301
235,2023-12-29,2024-01-02,PANW,SELL,0.326037609030049,1012172194.85,32603.760903004903,3.221167412906126e-05,326037.609030049,0.0003221167412906126,31044645.36656303,155223226.83281517
236,2023-12-29,2024-01-02,FCNCA,SELL,0.3236492350773082,93560317.78,32364.92350773082,0.00034592575437627826,323649.2350773082,0.0034592575437627825,2890793.72480679,14453968.624033948
237,2023-12-29,2024-01-02,CCOI,BUY,0.3333333333333333,20907203.31,33333.33333333333,0.0015943468305677146,333333.3333333333,0.015943468305677146,627216.0993,3136080.4965000004
238,2024-01-31,2024-02-01,IDCC,SELL,0.3007496274182796,33518115.32,30074.96274182796,0.0008972748752338847,300749.6274182796,0.008972748752338847,1114485.680588503,5572428.402942515
239,2024-01-31,2024-02-01,FTAI,BUY,0.3333333333333333,28082974.05,33333.33333333333,0.0011869588055020593,333333.3333333333,0.011869588055020594,842489.2215000001,4212446.107500001
240,2024-01-31,2024-02-01,NVDA,SELL,0.3991986649520465,20144917330.6625,39919.866495204646,1.9816346644641116e-06,399198.66495204647,1.9816346644641117e-05,504633885.3132787,2523169426.5663934
241,2024-01-31,2024-02-01,POWL,BUY,0.3333333333333333,11927491.139999999,33333.33333333333,0.002794664271143054,333333.3333333333,0.02794664271143054,357824.73419999995,1789123.6709999999
242,2024-01-31,2024-02-01,FCNCA,BUY,0.3333333333333333,97978938.125,33333.33333333333,0.00034020917118745647,333333.3333333333,0.003402091711874565,2939368.1437500003,14696840.71875
243,2024-01-31,2024-02-01,CCOI,SELL,0.30205370963167577,19244328.53,30205.370963167577,0.0015695726102410068,302053.7096316758,0.015695726102410067,637116.112676336,3185580.56338168
244,2024-02-29,2024-03-01,CELH,BUY,0.3333333333333333,210878385.6,33333.33333333333,0.00015806898956710017,333333.3333333333,0.001580689895671002,6326351.568000001,31631757.840000004
245,2024-02-29,2024-03-01,FTAI,SELL,0.2876090136729559,32038628.415,28760.901367295588,0.0008976945265806127,287609.01367295586,0.008976945265806125,1113964.6844111625,5569823.422055813
246,2024-02-29,2024-03-01,NVDA,BUY,0.3333333333333333,28936273547.5988,33333.33333333333,1.1519566705264095e-06,333333.3333333333,1.1519566705264095e-05,868088206.4279641,4340441032.13982
247,2024-02-29,2024-03-01,POWL,SELL,0.09153272827554607,18375374.72,9153.272827554607,0.0004981271384682058,91532.72827554606,0.004981271384682057,2007519.612513197,10037598.062565986
248,2024-02-29,2024-03-01,FCNCA,SELL,0.2888595927194994,100362463.185,28885.95927194994,0.00028781636435829515,288859.59271949943,0.0028781636435829512,3474437.6061783824,17372188.030891914
249,2024-03-28,2024-04-01,CELH,SELL,0.3599396960668518,228438757.72,35993.969606685176,0.00015756507330863442,359939.6960668518,0.0015756507330863443,6346584.169965292,31732920.84982646
250,2024-03-28,2024-04-01,FTAI,BUY,0.3333333333333333,44330045.79,33333.33333333333,0.000751935459106895,333333.3333333333,0.0075193545910689505,1329901.3737,6649506.8685
251,2024-03-28,2024-04-01,NVDA,SELL,0.37970782110871787,43378382898.79695,37970.78211087178,8.753388110261911e-07,379707.8211087179,8.753388110261911e-06,1142414785.4562328,5712073927.281163
252,2024-03-28,2024-04-01,STEP,BUY,0.3333333333333333,10402502.425,33333.33333333333,0.0032043571797901625,333333.3333333333,0.03204357179790163,312075.07275000005,1560375.3637500003
253,2024-03-28,2024-04-01,POWL,SELL,0.2623544848264321,49385808.265,26235.44848264321,0.0005312345672640619,262354.4848264321,0.005312345672640619,1882407.6248466861,9412038.124233432
254,2024-03-28,2024-04-01,FCNCA,BUY,0.3333333333333333,126883250.42500001,33333.33333333333,0.0002627086965512164,333333.3333333333,0.0026270869655121644,3806497.5127500007,19032487.563750006
255,2024-04-30,2024-05-01,VITL,BUY,0.33333333333333326,12519336.215,33333.33333333333,0.002662547978653621,333333.33333333326,0.02662547978653621,375580.08645000006,1877900.4322500005
256,2024-04-30,2024-05-01,FTAI,SELL,0.010818702994107853,58286367.589999996,1081.8702994107853,1.8561292187924887e-05,10818.702994107853,0.00018561292187924887,53875559.41016615,269377797.0508307
257,2024-04-30,2024-05-01,STEP,SELL,0.3247561777808352,12545623.625,32475.61777808352,0.002588601312203284,324756.1777808352,0.025886013122032838,386309.0060588942,1931545.0302944712
258,2024-04-30,2024-05-01,ITRI,BUY,0.33333333333333326,36613932.84,33333.33333333333,0.0009104002424158411,333333.33333333326,0.00910400242415841,1098417.9852000005,5492089.926000002
259,2024-04-30,2024-05-01,FCNCA,SELL,0.33242645389305847,123845612.9,33242.64538930585,0.00026842004824303187,332426.45389305847,0.0026842004824303182,3725504.136317657,18627520.681588285
260,2024-05-31,2024-06-03,VITL,SELL,0.07533826332162352,18114942.225,7533.826332162353,0.00041589016617260294,75338.26332162353,0.0041589016617260294,2404480.993630851,12022404.968154255
261,2024-05-31,2024-06-03,FTAI,BUY,0.0398494372772373,72434176.535,3984.94372772373,5.501468945116282e-05,39849.437277237295,0.0005501468945116281,18176963.46150807,90884817.30754036
262,2024-05-31,2024-06-03,NVDA,BUY,0.3333333333333333,38421708511.0635,33333.33333333333,8.675650986143685e-07,333333.3333333333,8.675650986143686e-06,1152651255.3319051,5763256276.659525
263,2024-05-31,2024-06-03,ITRI,SELL,0.2985916199428221,36613932.84,29859.161994282207,0.0008155136495378518,298591.6199428221,0.008155136495378518,1226221.045554168,6131105.22777084
264,2024-06-28,2024-07-01,VITL,BUY,0.02302632999193429,26793884.375,2302.632999193429,8.593875255138063e-05,23026.32999193429,0.0008593875255138064,11636194.037167633,58180970.18583816
265,2024-06-28,2024-07-01,FTAI,SELL,0.039126247182068016,86455994.695,3912.624718206802,4.5255678706951256e-05,39126.247182068015,0.0004525567870695125,22096674.463229306,110483372.31614654
266,2024-06-28,2024-07-01,NVDA,SELL,0.3179468489026095,39566691035.649,31794.68489026095,8.035719959906278e-07,317946.8489026095,8.035719959906278e-06,1244443565.7158754,6222217828.579377
267,2024-06-28,2024-07-01,STEP,BUY,0.3333333333333333,17431477.135,33333.33333333333,0.0019122494941294786,333333.3333333333,0.01912249494129479,522944.3140500001,2614721.570250001
268,2024-07-31,2024-08-01,VITL,SELL,0.2758975412249309,31693289.36,27589.754122493086,0.0008705235297322602,275897.5412249309,0.008705235297322603,1148734.0271061505,5743670.135530752
269,2024-07-31,2024-08-01,FTAI,SELL,0.023179187294069873,105947941.275,2317.9187294069875,2.1877902501102538e-05,23179.187294069874,0.00021877902501102537,45708220.88404522,228541104.4202261
270,2024-07-31,2024-08-01,CVLT,BUY,0.3333333333333333,41927830.02,33333.33333333333,0.0007950168973074206,333333.3333333333,0.007950168973074207,1257834.9006000003,6289174.5030000005
271,2024-07-31,2024-08-01,STEP,SELL,0.03492393881499996,27430990.909999996,3492.3938814999956,0.00012731562971816815,34923.93881499996,0.0012731562971816815,7854495.180314051,39272475.90157026
272,2024-08-30,2024-09-03,FTAI,SELL,0.3395294988661338,112304924.63499999,33952.94988661338,0.0003023282371362003,339529.4988661338,0.003023282371362003,3307663.251942607,16538316.259713037
273,2024-08-30,2024-09-03,CVLT,BUY,0.015740597096718763,41947023.02,1574.0597096718764,3.752494447392315e-05,15740.597096718764,0.0003752494447392315,26648940.165518977,133244700.82759488
274,2024-08-30,2024-09-03,STEP,SELL,0.3442439456054867,25983788.939999998,34424.39456054867,0.0013248412169618198,344243.9456054867,0.013248412169618197,754807.4344284374,3774037.172142187
275,2024-08-30,2024-09-03,AGYS,BUY,0.3333333333333333,20483585.099999998,33333.33333333333,0.0016273192983846043,333333.3333333333,0.01627319298384604,614507.5530000001,3072537.7649999997
276,2024-08-30,2024-09-03,APP,BUY,0.3333333333333333,266316088.73,33333.33333333333,0.0001251645497359634,333333.3333333333,0.0012516454973596342,7989482.661900001,39947413.3095
277,2024-09-30,2024-10-01,CVLT,SELL,0.28868981186315773,40918884.345,28868.981186315774,0.0007055173093897748,288689.8118631577,0.007055173093897747,1417399.6678620586,7086998.339310294
278,2024-09-30,2024-10-01,AGYS,SELL,0.28655686078780424,18879605.509999998,28655.686078780425,0.0015178116970506778,286556.86078780424,0.015178116970506778,658843.2556839172,3294216.2784195864
279,2024-09-30,2024-10-01,SEZL,BUY,0.3333333333333333,10712283.2742,33333.33333333333,0.0031116926690703747,333333.3333333333,0.031116926690703747,321368.498226,1606842.49113
280,2024-09-30,2024-10-01,ADMA,BUY,0.3333333333333333,57004624.675,33333.33333333333,0.0005847478783234937,333333.3333333333,0.005847478783234938,1710138.7402499998,8550693.701250002
281,2024-09-30,2024-10-01,APP,SELL,0.09275466201703932,304496428.70500004,9275.466201703932,3.046165842125564e-05,92754.66201703931,0.0003046165842125564,32828153.548666168,164140767.74333087
282,2024-10-31,2024-11-01,SKYW,BUY,0.3333333333333333,25217127.265,33333.33333333333,0.0013218529209549645,333333.3333333333,0.013218529209549646,756513.81795,3782569.0897500007
283,2024-10-31,2024-11-01,SEZL,SELL,0.0352284641553502,13514065.704300001,3522.84641553502,0.00026067998281332133,35228.4641553502,0.002606799828133214,3836121.167447375,19180605.837236878
284,2024-10-31,2024-11-01,ADMA,SELL,0.2775421024080489,66063259.455,27754.21024080489,0.00042011566595060443,277542.1024080489,0.004201156659506044,2380296.8588121543,11901484.294060772
285,2024-10-31,2024-11-01,APP,SELL,0.021230100770601515,494107545.72,2123.0100770601516,4.2966558504314265e-06,21230.100770601515,4.2966558504314263e-05,232739142.90798745,1163695714.5399373
286,2024-11-29,2024-12-02,SKYW,SELL,0.2255451630449539,28903295.1,22554.516304495388,0.0007803441173908018,225545.1630449539,0.0078034411739080186,1281485.921036543,6407429.605182716
287,2024-11-29,2024-12-02,DAVE,BUY,0.3333333333333333,14361666.934999999,33333.33333333333,0.00232099334180342,333333.3333333333,0.023209933418034203,430850.00804999995,2154250.04025
288,2024-11-29,2024-12-02,SEZL,SELL,0.025814902767745788,20827151.1363,2581.490276774579,0.00012394831438445055,25814.90276774579,0.0012394831438445053,8067878.978154553,40339394.89077277
289,2024-11-29,2024-12-02,APP,SELL,0.0826406015213012,629119679.5550001,8264.06015213012,1.3135911052688098e-05,82640.6015213012,0.00013135911052688097,76127190.2640786,380635951.320393
290,2024-12-31,2025-01-02,FRPT,BUY,0.3333333333333333,67079311.18,33333.33333333333,0.0004969242043032757,333333.3333333333,0.0049692420430327575,2012379.3354,10061896.677000001
291,2024-12-31,2025-01-02,DAVE,SELL,0.35171702187643317,34054994.45,35171.702187643314,0.0010327913058180902,351717.02187643317,0.010327913058180902,968249.8239156693,4841249.119578347
292,2024-12-31,2025-01-02,VERX,BUY,0.3333333333333333,42172384.769999996,33333.33333333333,0.0007904066491645389,333333.3333333333,0.007904066491645389,1265171.5431000001,6325857.7155
293,2024-12-31,2025-01-02,SEZL,SELL,0.26994089409800626,33491458.1694,26994.089409800625,0.0008059992274228359,269940.89409800625,0.008059992274228359,1240695.9783292562,6203479.891646281
294,2024-12-31,2025-01-02,PLTR,BUY,0.3333333333333333,4942697100.85,33333.33333333333,6.74395631640081e-06,333333.3333333333,6.74395631640081e-05,148280913.02550003,741404565.1275
295,2024-12-31,2025-01-02,APP,SELL,0.3803440860275625,1560579908.27,38034.408602756244,2.4371971214802934e-05,380344.0860275625,0.0002437197121480294,41030739.41727883,205153697.08639416
296,2025-01-31,2025-02-03,FRPT,SELL,0.33494027753039274,69299998.28999999,33494.02775303927,0.00048331931572172157,334940.27753039275,0.004833193157217216,2069025.5230266135,10345127.61513307
297,2025-01-31,2025-02-03,SKYW,BUY,0.3333333333333333,33403014.39,33333.33333333333,0.0009979139290887612,333333.3333333333,0.009979139290887612,1002090.4317000001,5010452.158500001
298,2025-01-31,2025-02-03,VERX,SELL,0.3282332462201445,42172384.769999996,32823.32462201445,0.0007783132208677905,328233.2462201445,0.007783132208677905,1284829.7744255674,6424148.8721278375
299,2025-01-31,2025-02-03,PLTR,SELL,0.004827810917463944,5272385284.120001,482.78109174639445,9.156787027694887e-08,4827.810917463944,9.156787027694886e-07,10920861181.716686,54604305908.583435
