signal_date,ticker,legacy_candidate,confirmed_candidate,legacy_selected,confirmed_selected,legacy_score,confirmed_score,score_delta,legacy_rank,confirmed_rank,candidate_membership_changed,has_price_event,has_unresolved_price_event,price_event_statuses
2023-04-28,FTAI,True,True,True,True,0.772093023255814,0.772093023255814,0.0,1.0,1.0,False,False,False,
2023-04-28,SMCI,True,True,True,True,0.7441860465116279,0.7441860465116279,0.0,3.0,3.0,False,False,False,
2023-05-31,HLIT,True,True,True,True,0.7239583333333333,0.7239583333333333,0.0,3.0,3.0,False,False,False,
2023-05-31,RMBS,True,True,True,True,0.8208333333333333,0.8208333333333333,0.0,2.0,2.0,False,False,False,
2023-05-31,SMCI,True,True,True,True,0.8552083333333332,0.8552083333333332,0.0,1.0,1.0,False,False,False,
2023-06-30,AEHR,True,True,True,True,0.8140624999999999,0.8140624999999999,0.0,1.0,1.0,False,False,False,
2023-06-30,FTAI,True,True,True,True,0.748046875,0.748046875,0.0,2.0,2.0,False,False,False,
2023-06-30,RMBS,True,True,True,True,0.734375,0.734375,0.0,3.0,3.0,False,False,False,
2023-07-31,AAON,True,True,True,True,0.813157894736842,0.813157894736842,0.0,3.0,3.0,False,False,False,
2023-07-31,FCNCA,True,True,True,True,0.8736842105263157,0.8736842105263157,0.0,1.0,1.0,False,False,False,
2023-07-31,WFRD,True,True,True,True,0.8298245614035087,0.8298245614035087,0.0,2.0,2.0,False,False,False,
2023-08-31,BKR,True,True,True,True,0.7625,0.7625,0.0,2.0,2.0,False,False,False,
2023-08-31,FTAI,True,True,True,True,0.8374999999999999,0.8374999999999999,0.0,1.0,1.0,False,False,False,
2023-08-31,WFRD,True,True,True,True,0.7511363636363636,0.7511363636363636,0.0,3.0,3.0,False,False,False,
2023-09-29,FTAI,True,True,True,True,0.7796875000000001,0.7796875000000001,0.0,2.0,2.0,False,False,False,
2023-09-29,GSHD,True,True,True,True,0.8625,0.8625,0.0,1.0,1.0,False,False,False,
2023-09-29,WFRD,True,True,True,True,0.771875,0.771875,0.0,3.0,3.0,False,False,False,
2023-10-31,ACGL,True,True,True,True,0.6180555555555556,0.6180555555555556,0.0,3.0,3.0,False,False,False,
2023-10-31,FCNCA,True,True,True,True,0.8,0.8,0.0,1.0,1.0,False,False,False,
2023-10-31,FTAI,True,True,True,True,0.7902777777777777,0.7902777777777777,0.0,2.0,2.0,False,False,False,
2023-11-30,FCNCA,True,True,True,True,0.7943181818181818,0.7943181818181818,0.0,2.0,2.0,False,False,False,
2023-11-30,IDCC,True,True,True,True,0.7909090909090909,0.7909090909090909,0.0,3.0,3.0,False,False,False,
2023-11-30,PANW,True,True,True,True,0.8551136363636364,0.8551136363636364,0.0,1.0,1.0,False,False,False,
2023-12-29,CCOI,True,True,True,True,0.6879310344827586,0.6879310344827586,0.0,3.0,3.0,False,False,False,
2023-12-29,IDCC,True,True,True,True,0.756896551724138,0.756896551724138,0.0,2.0,2.0,False,False,False,
2023-12-29,NVDA,True,True,True,True,0.8482758620689655,0.8482758620689655,0.0,1.0,1.0,False,False,False,
2024-01-31,FCNCA,True,True,True,True,0.8793103448275863,0.8793103448275863,0.0,2.0,2.0,False,False,False,
2024-01-31,FTAI,True,True,True,True,0.8224137931034483,0.8224137931034483,0.0,3.0,3.0,False,False,False,
2024-01-31,POWL,True,True,True,True,0.9336206896551725,0.9336206896551725,0.0,1.0,1.0,False,False,False,
2024-02-29,CELH,True,True,True,True,0.8679577464788732,0.8679577464788732,0.0,2.0,2.0,False,False,False,
2024-02-29,NVDA,True,True,True,True,0.8355633802816902,0.8355633802816902,0.0,3.0,3.0,False,False,False,
2024-02-29,POWL,True,True,True,True,0.879225352112676,0.879225352112676,0.0,1.0,1.0,False,False,False,
2024-03-28,FCNCA,True,True,True,True,0.8438596491228071,0.8438596491228071,0.0,1.0,1.0,False,False,False,
2024-03-28,FTAI,True,True,True,True,0.8228070175438597,0.8228070175438597,0.0,2.0,2.0,False,False,False,
2024-03-28,STEP,True,True,True,True,0.8175438596491228,0.8175438596491228,0.0,3.0,3.0,False,False,False,
2024-04-30,FTAI,True,True,True,True,0.8052631578947369,0.8052631578947369,0.0,3.0,3.0,False,False,False,
2024-04-30,ITRI,True,True,True,True,0.819298245614035,0.819298245614035,0.0,2.0,2.0,False,False,False,
2024-04-30,VITL,True,True,True,True,0.9105263157894736,0.9105263157894736,0.0,1.0,1.0,False,False,False,
2024-05-31,FTAI,True,True,True,True,0.8416666666666668,0.8416666666666668,0.0,1.0,1.0,False,False,False,
2024-05-31,NVDA,True,True,True,True,0.7775,0.7775,0.0,2.0,2.0,False,False,False,
2024-05-31,VITL,True,True,True,True,0.7633333333333333,0.7633333333333333,0.0,3.0,3.0,False,False,False,
2024-06-28,FTAI,True,True,True,True,0.8576271186440679,0.8576271186440679,0.0,1.0,1.0,False,False,False,
2024-06-28,STEP,True,True,True,True,0.7906779661016949,0.7906779661016949,0.0,3.0,3.0,False,False,False,
2024-06-28,VITL,True,True,True,True,0.8398305084745762,0.8398305084745762,0.0,2.0,2.0,False,False,False,
2024-07-31,AAON,True,True,False,False,0.3107142857142857,0.3151785714285714,0.004464285714285698,54.0,53.0,False,False,False,
2024-07-31,ACGL,True,True,False,False,0.5892857142857143,0.59375,0.004464285714285698,12.0,12.0,False,False,False,
2024-07-31,ADUS,True,True,False,False,0.3008928571428572,0.3053571428571429,0.004464285714285698,55.0,55.0,False,False,False,
2024-07-31,AGYS,True,True,False,False,0.6839285714285713,0.6883928571428571,0.0044642857142858094,7.0,7.0,False,False,False,
2024-07-31,AMZN,True,True,False,False,0.5848214285714286,0.5892857142857143,0.004464285714285698,13.0,13.0,False,False,False,
2024-07-31,AXON,True,True,False,False,0.5758928571428571,0.5803571428571428,0.004464285714285698,14.0,14.0,False,False,False,
2024-07-31,BKR,True,True,False,False,0.4803571428571428,0.4848214285714285,0.004464285714285698,32.0,31.0,False,False,False,
2024-07-31,CCOI,True,True,False,False,0.4553571428571429,0.4598214285714286,0.004464285714285698,37.0,36.0,False,False,False,
2024-07-31,CHEF,True,True,False,False,0.49464285714285716,0.49910714285714286,0.004464285714285698,30.0,29.0,False,False,False,
2024-07-31,CINF,True,True,False,False,0.5089285714285714,0.5133928571428571,0.004464285714285698,25.0,24.0,False,False,False,
2024-07-31,COOP,True,True,False,False,0.6383928571428571,0.6428571428571429,0.0044642857142858094,10.0,10.0,False,False,False,
2024-07-31,CORT,True,True,False,False,0.5589285714285714,0.5633928571428571,0.004464285714285698,19.0,18.0,False,True,False,UNRESOLVED_PRICE_JUMP
2024-07-31,CVLT,True,True,True,True,0.7892857142857141,0.79375,0.0044642857142858094,3.0,3.0,False,False,False,
2024-07-31,DDOG,True,True,False,False,0.3169642857142857,0.3214285714285714,0.004464285714285698,52.0,52.0,False,False,False,
2024-07-31,ERIE,True,True,False,False,0.6437499999999999,0.6482142857142857,0.0044642857142858094,9.0,9.0,False,False,False,
2024-07-31,EXEL,True,True,False,False,0.28928571428571426,0.29375,0.004464285714285754,56.0,56.0,False,False,False,
2024-07-31,FRPT,True,True,False,False,0.5303571428571429,0.5348214285714286,0.004464285714285698,24.0,23.0,False,False,False,
2024-07-31,FTAI,True,True,True,True,0.8214285714285714,0.8214285714285714,0.0,1.0,1.0,False,False,False,
2024-07-31,GOOG,True,True,False,False,0.3263392857142857,0.3308035714285715,0.004464285714285754,51.0,51.0,False,False,False,
2024-07-31,GOOGL,True,True,False,False,0.3334821428571429,0.3379464285714286,0.004464285714285698,49.0,49.0,False,False,False,
2024-07-31,HALO,True,True,False,False,0.475,0.4794642857142857,0.004464285714285698,34.0,33.0,False,False,False,
2024-07-31,HQY,True,True,False,False,0.4616071428571429,0.4660714285714286,0.004464285714285698,35.0,34.0,False,False,False,
2024-07-31,INTU,True,True,False,False,0.33303571428571427,0.33749999999999997,0.004464285714285698,50.0,50.0,False,False,False,
2024-07-31,ISRG,True,True,False,False,0.4446428571428571,0.4491071428571428,0.004464285714285698,38.0,37.0,False,False,False,
2024-07-31,ITRI,True,True,False,False,0.5705357142857143,0.575,0.004464285714285698,16.0,15.0,False,False,False,
2024-07-31,LMAT,True,True,False,False,0.5062500000000001,0.5107142857142857,0.004464285714285587,27.0,26.0,False,False,False,
2024-07-31,MANH,True,True,False,False,0.3553571428571428,0.35982142857142857,0.004464285714285754,48.0,48.0,False,False,False,
2024-07-31,MELI,True,True,False,False,0.49196428571428574,0.49642857142857144,0.004464285714285698,31.0,30.0,False,False,False,
2024-07-31,META,True,True,False,False,0.5553571428571428,0.5598214285714286,0.0044642857142858094,22.0,20.0,False,False,False,
2024-07-31,MORN,True,True,False,False,0.5419642857142858,0.5464285714285714,0.004464285714285587,23.0,22.0,False,False,False,
2024-07-31,NBIX,True,True,False,False,0.6875,0.6919642857142858,0.0044642857142858094,6.0,6.0,False,False,False,
2024-07-31,NFLX,True,True,False,False,0.41160714285714284,0.41607142857142854,0.004464285714285698,42.0,41.0,False,True,False,CONFIRMED
2024-07-31,OSIS,True,True,False,False,0.4303571428571429,0.4348214285714286,0.004464285714285698,40.0,39.0,False,False,False,
2024-07-31,PANW,True,True,False,False,0.4428571428571428,0.44732142857142854,0.004464285714285754,39.0,38.0,False,False,False,
2024-07-31,PEGA,True,True,False,False,0.5696428571428571,0.5741071428571428,0.004464285714285698,17.0,16.0,False,True,False,CONFIRMED
2024-07-31,PLMR,True,True,False,False,0.5071428571428572,0.5116071428571429,0.004464285714285698,26.0,25.0,False,False,False,
2024-07-31,SBRA,True,True,False,False,0.5580357142857143,0.5625,0.004464285714285698,20.0,19.0,False,False,False,
2024-07-31,SNDX,True,True,False,False,0.45714285714285713,0.4616071428571429,0.004464285714285754,36.0,35.0,False,False,False,
2024-07-31,SNPS,True,True,False,False,0.39374999999999993,0.39821428571428563,0.004464285714285698,46.0,45.0,False,False,False,
2024-07-31,SRPT,True,True,False,False,0.40535714285714286,0.40982142857142856,0.004464285714285698,45.0,44.0,False,False,False,
2024-07-31,STEP,True,True,True,True,0.7973214285714286,0.8017857142857142,0.004464285714285587,2.0,2.0,False,False,False,
2024-07-31,STRA,True,True,False,False,0.5017857142857143,0.5062500000000001,0.0044642857142858094,29.0,28.0,False,False,False,
2024-07-31,TBBK,True,True,False,False,0.40625,0.41071428571428575,0.004464285714285754,43.0,42.0,False,False,False,
2024-07-31,TGTX,True,True,False,False,0.5758928571428571,0.37053571428571425,-0.20535714285714285,14.0,47.0,False,True,False,UNRESOLVED_PRICE_JUMP
2024-07-31,TTD,True,True,False,False,0.40625,0.4107142857142857,0.004464285714285698,43.0,43.0,False,False,False,
2024-07-31,TW,True,True,False,False,0.4758928571428571,0.4803571428571428,0.004464285714285698,33.0,32.0,False,False,False,
2024-07-31,VCEL,True,True,False,False,0.50625,0.5107142857142857,0.004464285714285698,28.0,26.0,False,False,False,
2024-07-31,WFRD,True,True,False,False,0.36875,0.3732142857142857,0.004464285714285698,47.0,46.0,False,False,False,
2024-08-30,AGYS,True,True,True,True,0.7290322580645161,0.7290322580645161,0.0,3.0,3.0,False,False,False,
2024-08-30,APP,True,True,True,True,0.8766129032258065,0.8766129032258065,0.0,1.0,1.0,False,False,False,
2024-08-30,CVLT,True,True,True,True,0.8088709677419355,0.8088709677419355,0.0,2.0,2.0,False,False,False,
2024-09-30,ADMA,True,True,True,True,0.8359375,0.8359375,0.0,2.0,2.0,False,False,False,
2024-09-30,APP,True,True,True,True,0.89296875,0.89296875,0.0,1.0,1.0,False,False,False,
2024-09-30,SEZL,True,True,True,True,0.7789062499999999,0.7789062499999999,0.0,3.0,3.0,False,False,False,
2024-10-31,APP,True,True,True,True,0.8084745762711865,0.8084745762711865,0.0,1.0,1.0,False,False,False,
2024-10-31,SEZL,True,True,True,True,0.7847457627118644,0.7847457627118644,0.0,2.0,2.0,False,False,False,
2024-10-31,SKYW,True,True,True,True,0.7822033898305085,0.7822033898305085,0.0,3.0,3.0,False,False,False,
2024-11-29,APP,True,True,True,True,0.8541666666666667,0.8541666666666667,0.0,1.0,1.0,False,False,False,
2024-11-29,DAVE,True,True,True,True,0.7791666666666668,0.7791666666666668,0.0,2.0,2.0,False,False,False,
2024-11-29,SEZL,True,True,True,True,0.7291666666666667,0.7291666666666667,0.0,3.0,3.0,False,False,False,
2024-12-31,FRPT,True,True,True,True,0.7391304347826086,0.7391304347826086,0.0,2.0,2.0,False,False,False,
2024-12-31,PLTR,True,True,True,True,0.6630434782608695,0.6630434782608695,0.0,3.0,3.0,False,False,False,
2024-12-31,VERX,True,True,True,True,0.7608695652173914,0.7608695652173914,0.0,1.0,1.0,False,False,False,
2025-01-31,DUOL,True,True,True,True,0.7651785714285714,0.7651785714285714,0.0,3.0,3.0,False,False,False,
2025-01-31,PLTR,True,True,True,True,0.8245535714285714,0.8245535714285714,0.0,2.0,2.0,False,False,False,
2025-01-31,SKYW,True,True,True,True,0.8745535714285715,0.8745535714285715,0.0,1.0,1.0,False,False,False,
2025-02-28,EXEL,True,True,True,True,0.7672619047619048,0.7672619047619048,0.0,2.0,2.0,False,False,False,
2025-02-28,IDCC,True,True,True,True,0.7428571428571429,0.7428571428571429,0.0,3.0,3.0,False,False,False,
2025-02-28,ROOT,True,True,True,True,0.8630952380952381,0.8630952380952381,0.0,1.0,1.0,False,False,False,
2025-03-31,ADMA,True,True,True,True,0.7689655172413793,0.7689655172413793,0.0,1.0,1.0,False,False,False,
2025-03-31,CORT,True,True,True,True,0.7379310344827587,0.7379310344827587,0.0,2.0,2.0,False,True,False,UNRESOLVED_PRICE_JUMP
2025-03-31,TGTX,True,True,True,True,0.7137931034482758,0.7137931034482758,0.0,3.0,3.0,False,True,False,UNRESOLVED_PRICE_JUMP
2025-04-30,ADMA,True,True,True,True,0.8285714285714286,0.8285714285714286,0.0,1.0,1.0,False,False,False,
2025-04-30,TGTX,True,True,True,True,0.8035714285714286,0.8035714285714286,0.0,2.0,2.0,False,True,False,UNRESOLVED_PRICE_JUMP
2025-04-30,VIRT,True,True,True,True,0.7303571428571428,0.7303571428571428,0.0,3.0,3.0,False,False,False,
2025-05-30,HOOD,True,True,True,True,0.8300000000000001,0.8300000000000001,0.0,2.0,2.0,False,False,False,
2025-05-30,PLTR,True,True,True,True,0.8162499999999999,0.8162499999999999,0.0,3.0,3.0,False,False,False,
2025-05-30,SEZL,True,True,True,True,0.8312499999999999,0.8312499999999999,0.0,1.0,1.0,False,False,False,
2025-06-30,DAVE,True,True,True,True,0.9155660377358491,0.9155660377358491,0.0,3.0,3.0,False,False,False,
2025-06-30,HOOD,True,True,True,True,0.9202830188679245,0.9202830188679245,0.0,1.0,1.0,False,False,False,
2025-06-30,SEZL,True,True,True,True,0.9193396226415094,0.9193396226415094,0.0,2.0,2.0,False,False,False,
2025-07-31,AMSC,True,True,True,True,0.8094827586206896,0.8094827586206896,0.0,2.0,2.0,False,False,False,
2025-07-31,HOOD,True,True,True,True,0.7603448275862069,0.7603448275862069,0.0,3.0,3.0,False,False,False,
2025-07-31,SOFI,True,True,True,True,0.8103448275862069,0.8103448275862069,0.0,1.0,1.0,False,False,False,
2025-08-29,AFRM,True,True,True,True,0.8357142857142857,0.8357142857142857,0.0,1.0,1.0,False,False,False,
2025-08-29,CRDO,True,True,True,True,0.7357142857142857,0.7357142857142857,0.0,3.0,3.0,False,False,False,
2025-08-29,SOFI,True,True,True,True,0.760204081632653,0.760204081632653,0.0,2.0,2.0,False,False,False,
2025-09-30,APP,True,True,True,True,0.8326271186440679,0.8326271186440679,0.0,3.0,3.0,False,False,False,
2025-09-30,HOOD,True,True,True,True,0.9097457627118644,0.9097457627118644,0.0,1.0,1.0,False,False,False,
2025-09-30,INOD,True,True,True,True,0.8614406779661017,0.8614406779661017,0.0,2.0,2.0,False,False,False,
2025-10-31,COMM,True,True,True,True,0.7709090909090909,0.7709090909090909,0.0,3.0,3.0,False,False,False,
2025-10-31,CRDO,True,True,True,True,0.88,0.88,0.0,2.0,2.0,False,False,False,
2025-10-31,WDC,True,True,True,True,0.9018181818181817,0.9018181818181817,0.0,1.0,1.0,False,False,False,
2025-11-28,CRDO,True,True,True,True,0.7166666666666667,0.7166666666666667,0.0,2.0,2.0,False,False,False,
2025-11-28,LITE,True,True,True,True,0.6861111111111111,0.6861111111111111,0.0,3.0,3.0,False,False,False,
2025-11-28,PTCT,True,True,True,True,0.7388888888888889,0.7388888888888889,0.0,1.0,1.0,False,False,False,
2025-12-31,FTAI,True,True,True,True,0.84,0.84,0.0,1.0,1.0,False,False,False,
2025-12-31,MU,True,True,True,True,0.765,0.765,0.0,3.0,3.0,False,False,False,
2025-12-31,VICR,True,True,True,True,0.7675000000000001,0.7675000000000001,0.0,2.0,2.0,False,False,False,
2026-01-30,KNSA,True,True,True,True,0.8464285714285715,0.8464285714285715,0.0,1.0,1.0,False,False,False,
2026-01-30,LITE,True,True,True,True,0.81875,0.81875,0.0,2.0,2.0,False,False,False,
2026-01-30,MU,True,True,True,True,0.8026785714285714,0.8026785714285714,0.0,3.0,3.0,False,False,False,
2026-02-27,ACAD,True,True,False,False,0.3228070175438596,0.321551724137931,-0.0012552934059286147,50.0,51.0,False,False,False,
2026-02-27,ADEA,True,True,False,False,0.5482456140350878,0.5431034482758621,-0.005142165759225659,24.0,25.0,False,False,False,
2026-02-27,ADI,True,True,False,False,0.612280701754386,0.6060344827586207,-0.006246218995765274,16.0,17.0,False,False,False,
2026-02-27,AEIS,True,True,False,False,0.7289473684210526,0.7206896551724137,-0.008257713248638887,8.0,8.0,False,False,False,
2026-02-27,ARWR,True,True,False,False,0.5105263157894737,0.5120689655172415,0.001542649727767742,31.0,32.0,False,True,False,CONFIRMED_MARKET_MOVE
2026-02-27,AUPH,True,True,False,False,0.5833333333333334,0.5818965517241379,-0.00143678160919547,19.0,20.0,False,False,False,
2026-02-27,BELFB,True,True,False,False,0.5192982456140351,0.5146551724137932,-0.004643073200241932,30.0,31.0,False,False,False,
2026-02-27,BTSG,True,True,True,True,0.8631578947368421,0.8594827586206897,-0.0036751361161524443,1.0,1.0,False,False,False,
2026-02-27,COCO,True,True,False,False,0.4850877192982456,0.4810344827586207,-0.004053236539624916,34.0,35.0,False,False,False,
2026-02-27,CPRX,True,True,False,False,0.2614035087719298,0.26120689655172413,-0.00019661222020567193,52.0,53.0,False,False,False,
2026-02-27,CSWC,True,True,False,False,0.3350877192982456,0.33362068965517244,-0.0014670296430731589,47.0,49.0,False,False,False,
2026-02-27,DIOD,True,True,False,False,0.30350877192982456,0.3025862068965517,-0.0009225650332728708,51.0,52.0,False,False,False,
2026-02-27,DRS,True,True,False,False,0.3263157894736842,0.325,-0.0013157894736842146,49.0,50.0,False,False,False,
2026-02-27,DXPE,True,True,False,False,0.20438596491228067,0.20517241379310344,0.000786448880822771,56.0,57.0,False,False,False,
2026-02-27,EXE,True,True,False,False,0.4517543859649123,0.45000000000000007,-0.0017543859649122306,36.0,37.0,False,False,False,
2026-02-27,EZPW,True,True,False,False,0.5236842105263158,0.5189655172413794,-0.004718693284936348,29.0,30.0,False,False,False,
2026-02-27,FCFS,True,True,False,False,0.5008771929824561,0.496551724137931,-0.0043254688445251155,32.0,33.0,False,False,False,
2026-02-27,FTAI,True,True,True,True,0.8614035087719298,0.8594827586206897,-0.0019207501512401581,2.0,1.0,False,False,False,
2026-02-27,GOOG,True,True,False,False,0.4153508771929824,0.41250000000000003,-0.0028508771929823817,39.0,40.0,False,False,False,
2026-02-27,GOOGL,True,True,False,False,0.4074561403508772,0.4047413793103448,-0.0027147610405323652,40.0,41.0,False,False,False,
2026-02-27,IBKR,True,True,False,False,0.3631578947368421,0.36120689655172417,-0.001950998185117958,45.0,46.0,False,True,False,CONFIRMED
2026-02-27,IESC,True,True,False,False,0.6,0.5939655172413794,-0.0060344827586206184,17.0,19.0,False,False,False,
2026-02-27,INCY,True,True,False,False,0.5543859649122806,0.5534482758620689,-0.000937689050211743,22.0,23.0,False,False,False,
2026-02-27,INVA,True,True,False,False,0.5245614035087719,0.5241379310344828,-0.0004234724742890883,28.0,28.0,False,False,False,
2026-02-27,KALU,True,True,False,False,0.35877192982456135,0.3568965517241379,-0.0018753781004234304,46.0,47.0,False,False,False,
2026-02-27,KNSA,True,True,False,False,0.6166666666666666,0.6120689655172413,-0.0045977011494252595,15.0,16.0,False,False,False,
2026-02-27,LGND,True,True,False,False,0.6342105263157894,0.6336206896551725,-0.0005898366606169603,14.0,15.0,False,False,False,
2026-02-27,LITE,True,True,True,True,0.8061403508771929,0.8051724137931034,-0.0009679370840894874,3.0,3.0,False,False,False,
2026-02-27,LMAT,True,True,False,False,0.36754385964912284,0.36810344827586206,0.0005595886267392158,43.0,44.0,False,False,False,
2026-02-27,LRCX,True,True,False,False,0.5289473684210526,0.5241379310344827,-0.004809437386569915,27.0,29.0,False,False,False,
2026-02-27,MNST,True,True,False,False,0.4710526315789474,0.4698275862068966,-0.0012250453720508148,35.0,36.0,False,False,False,
2026-02-27,MTSI,True,True,False,False,0.6657894736842105,0.6586206896551724,-0.007168784029038089,10.0,10.0,False,False,False,
2026-02-27,MU,True,True,False,False,0.6350877192982456,0.6344827586206896,-0.000604960677555999,13.0,14.0,False,False,False,
2026-02-27,NDAQ,True,True,False,False,0.24649122807017543,0.24655172413793103,6.04960677555999e-05,54.0,55.0,False,False,False,
2026-02-27,NVAX,True,True,False,False,0.5964912280701754,0.5948275862068966,-0.0016636418632788308,18.0,18.0,False,True,False,UNRESOLVED_PRICE_JUMP
2026-02-27,NVDA,True,True,False,False,0.4236842105263158,0.4224137931034483,-0.001270417422867487,38.0,39.0,False,False,False,
2026-02-27,NWBI,True,True,False,False,0.256140350877193,0.2560344827586207,-0.00010586811857232759,53.0,54.0,False,False,False,
2026-02-27,PECO,True,True,False,False,0.5333333333333333,0.528448275862069,-0.004885057471264331,26.0,27.0,False,False,False,
2026-02-27,PLUS,True,True,False,False,0.19999999999999998,0.20086206896551725,0.0008620689655172709,57.0,58.0,False,False,False,
2026-02-27,PRVA,True,True,False,False,0.37807017543859645,0.378448275862069,0.00037810042347252715,41.0,42.0,False,False,False,
2026-02-27,RGLD,True,True,False,False,0.5815789473684211,0.5775862068965517,-0.0039927404718693715,20.0,21.0,False,False,False,
2026-02-27,ROAD,True,True,False,False,0.5421052631578946,0.5387931034482759,-0.003312159709618734,25.0,26.0,False,False,False,
2026-02-27,ROKU,True,True,False,False,0.3640350877192982,0.3620689655172414,-0.0019661222020568303,44.0,45.0,False,False,False,
2026-02-27,SMTC,True,True,False,False,0.6570175438596491,0.65,-0.007017543859649034,11.0,11.0,False,False,False,
2026-02-27,SNEX,True,True,False,False,0.22280701754385968,0.22500000000000003,0.0021929824561403577,55.0,56.0,False,False,False,
2026-02-27,SSRM,True,True,False,False,0.756140350877193,0.7491379310344828,-0.007002419842710217,6.0,6.0,False,False,False,
2026-02-27,STOK,True,True,False,False,0.7666666666666667,0.7637931034482759,-0.002873563218390829,5.0,4.0,False,False,False,
2026-02-27,STX,True,True,False,False,0.5517543859649122,0.5508620689655174,-0.0008923169993948488,23.0,24.0,False,False,False,
2026-02-27,TCBI,True,True,False,False,0.4894736842105264,0.4853448275862069,-0.004128856624319499,33.0,34.0,False,False,False,
2026-02-27,TMDX,True,True,False,False,0.7394736842105263,0.7310344827586207,-0.008439201451905576,7.0,7.0,False,False,False,
2026-02-27,TRS,True,True,False,False,0.5701754385964912,0.5672413793103448,-0.0029340592861464287,21.0,22.0,False,False,False,
2026-02-27,TTMI,True,True,False,False,0.6429824561403509,0.6405172413793103,-0.0024652147610405573,12.0,13.0,False,False,False,
2026-02-27,UMBF,True,True,False,False,0.33508771929824555,0.3353448275862069,0.00025710828796132734,48.0,48.0,False,False,False,
2026-02-27,VICR,True,True,False,False,0.7675438596491228,0.7629310344827585,-0.004612825166364298,4.0,5.0,False,False,False,
2026-02-27,VISN,False,True,False,False,,0.6456896551724137,,,12.0,True,True,False,CONFIRMED
2026-02-27,WDC,True,True,False,False,0.6736842105263158,0.6706896551724137,-0.0029945553539020286,9.0,9.0,False,False,False,
2026-02-27,WSBC,True,True,False,False,0.3763157894736842,0.3758620689655172,-0.00045372050816699927,42.0,43.0,False,False,False,
2026-02-27,WWD,True,True,False,False,0.43771929824561406,0.43448275862068964,-0.0032365396249244283,37.0,38.0,False,False,False,
2026-03-31,ADEA,True,True,False,False,0.5670731707317074,0.5630952380952381,-0.0039779326364692835,16.0,17.0,False,False,False,
2026-03-31,ADI,True,True,False,False,0.4585365853658537,0.4476190476190476,-0.010917537746806094,26.0,28.0,False,False,False,
2026-03-31,AEIS,True,True,False,False,0.6329268292682927,0.6297619047619047,-0.003164924506387945,10.0,11.0,False,False,False,
2026-03-31,APLS,True,True,False,False,0.6030487804878049,0.5982142857142858,-0.004834494773519049,11.0,12.0,False,False,False,
2026-03-31,ARWR,True,True,False,False,0.525609756097561,0.5214285714285714,-0.004181184668989646,17.0,18.0,False,True,False,CONFIRMED_MARKET_MOVE
2026-03-31,AUPH,True,True,False,False,0.6597560975609756,0.6595238095238095,-0.00023228803716612845,7.0,7.0,False,False,False,
2026-03-31,BTSG,True,True,True,True,0.7646341463414635,0.761904761904762,-0.002729384436701565,2.0,2.0,False,False,False,
2026-03-31,CARG,True,True,False,False,0.4292682926829268,0.41904761904761895,-0.010220673635307875,30.0,32.0,False,False,False,
2026-03-31,CPRX,True,True,False,False,0.2890243902439025,0.2880952380952381,-0.0009291521486643473,39.0,40.0,False,False,False,
2026-03-31,CSWC,True,True,False,False,0.3817073170731708,0.37857142857142856,-0.0031358885017422344,35.0,36.0,False,False,False,
2026-03-31,DIOD,True,True,False,False,0.3585365853658537,0.35000000000000003,-0.008536585365853666,38.0,39.0,False,False,False,
2026-03-31,DRS,True,True,False,False,0.3951219512195122,0.3952380952380952,0.00011614401858300871,33.0,35.0,False,False,False,
2026-03-31,DXPE,True,True,False,False,0.36097560975609755,0.3559523809523809,-0.0050232288037166395,37.0,38.0,False,False,False,
2026-03-31,EXE,True,True,False,False,0.46707317073170734,0.4642857142857143,-0.0027874564459930418,24.0,24.0,False,False,False,
2026-03-31,EZPW,True,True,False,False,0.4268292682926829,0.42261904761904756,-0.0042102206736353565,31.0,31.0,False,False,False,
2026-03-31,FCFS,True,True,False,False,0.4707317073170732,0.46904761904761905,-0.0016840882694541537,22.0,23.0,False,False,False,
2026-03-31,FIVE,True,True,False,False,0.5878048780487806,0.5797619047619047,-0.008042973286875865,13.0,13.0,False,False,False,
2026-03-31,IBKR,True,True,False,False,0.23170731707317074,0.22619047619047616,-0.005516840882694579,41.0,42.0,False,True,False,CONFIRMED
2026-03-31,IESC,True,True,False,False,0.575609756097561,0.5714285714285714,-0.004181184668989646,15.0,16.0,False,False,False,
2026-03-31,INCY,True,True,False,False,0.4463414634146341,0.4416666666666666,-0.004674796747967502,29.0,30.0,False,False,False,
2026-03-31,INVA,True,True,False,False,0.576829268292683,0.5750000000000001,-0.0018292682926829285,14.0,15.0,False,False,False,
2026-03-31,KNSA,True,True,False,False,0.7335365853658538,0.7244047619047619,-0.00913182346109187,4.0,4.0,False,False,False,
2026-03-31,KRYS,True,True,False,False,0.46463414634146344,0.4535714285714286,-0.011062717770034813,25.0,26.0,False,False,False,
2026-03-31,LGND,True,True,False,False,0.6353658536585366,0.6345238095238095,-0.0008420441347271046,9.0,9.0,False,False,False,
2026-03-31,LINC,True,True,False,False,0.6695121951219511,0.6595238095238095,-0.009988385598141636,6.0,7.0,False,False,False,
2026-03-31,LITE,True,True,False,False,0.6402439024390244,0.6333333333333334,-0.006910569105690989,8.0,10.0,False,False,False,
2026-03-31,LMAT,True,True,False,False,0.45487804878048776,0.4535714285714286,-0.0013066202090591394,27.0,26.0,False,False,False,
