ticker,split_date,raw_price_ratio,matched_factor,relative_error,selected_by_fixed_top3,requires_external_confirmation
HPCO,2025-05-28,5.000000363797633,5.0,7.275952662588736e-08,False,False
HPCO,2025-07-02,0.19999998544802078,0.2,7.275989610810996e-08,False,False
HPCO,2025-07-14,5.000000363799509,5.0,7.275990165922508e-08,False,False
HPCO,2025-07-24,0.11111111021285036,0.1111111111111111,8.084346747594395e-09,False,False
HPCO,2025-07-25,3.00000021827838,3.0,7.275946001250588e-08,False,False
HPCO,2025-07-31,2.999999805974676,3.0,6.467510793584097e-08,False,False
HPCO,2025-10-06,19.99999860301707,20.0,6.984914657781616e-08,False,False
HPCO,2025-10-13,0.09000000046565748,0.09090909090909091,0.009999994877767704,False,False
HPCO,2025-12-03,0.33333330908018177,0.3333333333333333,7.275945468343537e-08,False,False
HPCO,2025-12-09,1.9999999999992497,2.0,3.751443600208404e-13,False,False
HPCO,2025-12-26,0.5000000000001875,0.5,3.750333377183779e-13,False,False
HPCO,2025-12-29,1.9999999999992497,2.0,3.751443600208404e-13,False,False
HPCO,2025-12-30,0.5000000000001875,0.5,3.750333377183779e-13,False,False
HPCO,2026-02-10,1.9999999999992497,2.0,3.751443600208404e-13,False,False
HPCO,2026-02-11,0.5000000000001875,0.5,3.750333377183779e-13,False,False
HPCO,2026-03-10,1.9999999999992497,2.0,3.751443600208404e-13,False,False
HPCO,2026-03-31,0.5000000000001875,0.5,3.750333377183779e-13,False,False
HPCO,2026-04-06,1.9999999999992497,2.0,3.751443600208404e-13,False,False
HPCO,2026-04-09,0.5000000000001875,0.5,3.750333377183779e-13,False,False
HPCO,2026-04-13,1.9999999999992497,2.0,3.751443600208404e-13,False,False
HPCO,2026-04-15,0.5000000000001875,0.5,3.750333377183779e-13,False,False
HPCO,2026-04-17,1.9999999999992497,2.0,3.751443600208404e-13,False,False
HPCO,2026-05-29,0.5000000000001875,0.5,3.750333377183779e-13,False,False
HPCO,2026-07-10,1.9999999999992497,2.0,3.751443600208404e-13,False,False
GMM,2023-12-29,0.5008976750507045,0.5,0.0017953501014089657,False,False
GMM,2024-03-18,0.3300340148534413,0.3333333333333333,0.009897955439676087,False,False
ENVB,2026-04-20,2.0054945054945055,2.0,0.0027472527472527375,False,False
SPEC,2025-01-16,0.06666667132327653,0.06666666666666667,6.984914802110609e-08,False,False
SPEC,2025-01-24,2.0000000000001004,2.0,5.0182080713057076e-14,False,False
SPEC,2025-01-28,0.4999999999999749,0.5,5.0182080713057076e-14,False,False
SPEC,2025-02-03,4.999999650754217,5.0,6.984915668084568e-08,False,False
SPEC,2025-02-10,0.5000000000001875,0.5,3.750333377183779e-13,False,False
SPEC,2025-03-05,3.00000021827838,3.0,7.275946001250588e-08,False,False
SPEC,2025-03-12,0.08333333656708819,0.08333333333333333,3.880505827780212e-08,False,False
SPEC,2025-03-14,0.09999999272404791,0.1,7.275952085272763e-08,False,False
SPEC,2025-03-17,10.000000727595266,10.0,7.275952662588736e-08,False,False
SPEC,2025-03-20,0.0909090891051374,0.09090909090909091,1.9843488630044703e-08,False,False
SPEC,2025-03-21,11.000000218278378,11.0,1.9843488852089308e-08,False,False
SPEC,2025-10-24,0.09090908910510331,0.09090909090909091,1.984386355236012e-08,False,False
SPEC,2025-11-21,0.5000000000001875,0.5,3.750333377183779e-13,False,False
SPEC,2025-11-24,1.9999999999992497,2.0,3.751443600208404e-13,False,False
SPEC,2026-05-26,0.19999998544809572,0.2,7.275952140783915e-08,False,False
SPEC,2026-05-27,5.000000363797633,5.0,7.275952662588736e-08,False,False
FEMY,2023-09-29,1.960526315789474,2.0,0.019736842105263053,False,False
OPTX,2024-12-17,1.9831460674157302,2.0,0.008426966292134908,False,False
AUGX,2024-05-14,0.48931623931623935,0.5,0.02136752136752129,False,False
KLTO,2025-06-09,8.878048780487806,9.0,0.013550135501354976,False,False
ARCT,2017-01-17,0.4933609022556391,0.5,0.013278195488721778,False,False
ARCT,2025-10-22,0.4982728842832469,0.5,0.003454231433506205,False,False
SYTA,2025-05-20,2.012285012285012,2.0,0.006142506142505999,False,False
XTKG,2021-06-29,1.9999907342776135,2.0,4.632861193232252e-06,False,False
AIXI,2026-04-06,6.149961744452946,6.0,0.024993624075490883,False,False
AIXI,2026-06-22,0.48881789137380194,0.5,0.022364217252396124,False,False
GOGL,2026-06-26,3.0087719298245617,3.0,0.0029239766081872176,False,False
PRTG,2025-03-28,2.038216560509554,2.0,0.019108280254777066,False,False
PRTG,2025-10-08,1.9551971326164874,2.0,0.02240143369175629,False,False
KIRK,2019-06-06,0.4964539007092199,0.5,0.007092198581560183,False,False
PBM,2024-01-26,0.49060542895465953,0.5,0.018789142090680944,False,False
PBM,2026-04-16,2.0381944444444446,2.0,0.01909722222222232,False,False
TRSG,2025-03-24,2.0098039215686274,2.0,0.004901960784313708,False,False
NRIM,2025-06-24,0.25532327825219037,0.25,0.021293113008761466,False,False
CYN,2025-02-10,3.068107030081436,3.0,0.022702343360478716,False,False
RELI,2018-11-14,1.9571984435797665,2.0,0.021400778210116767,False,False
CPOP,2024-02-16,1.9924812030075187,2.0,0.003759398496240629,False,False
AMOD,2025-01-30,2.038961038961039,2.0,0.01948051948051943,False,False
AMOD,2025-02-13,1.9673913043478264,2.0,0.016304347826086807,False,False
MYSE,2024-01-17,0.5062893081761006,0.5,0.012578616352201255,False,False
MLGO,2023-12-06,3.958677700007701,4.0,0.01033057499807477,False,False
RETO,2023-08-24,0.1706586826347305,0.16666666666666666,0.023952095808382978,False,False
ZAPP,2026-06-08,0.5,0.5,0.0,False,False
ZAPP,2026-06-18,10.0,10.0,0.0,False,False
ZAPP,2026-06-23,0.19999999999999996,0.2,2.220446049250313e-16,False,False
SCHN,2025-03-14,2.035871156661786,2.0,0.017935578330892987,False,False
AVTX,2023-06-26,0.11312219798632395,0.1111111111111111,0.01809978187691552,False,False
PALI,2017-07-25,0.503584229390681,0.5,0.007168458781362075,False,False
INBS,2023-01-23,3.93129744164197,4.0,0.01717563958950752,False,False
LFCR,2023-03-17,0.32681017612524466,0.3333333333333333,0.019569471624266033,False,False
QH,2024-09-10,4.0660348517273,4.0,0.016508712931825098,False,False
MNPR,2024-02-20,1.9527145359019265,2.0,0.023642732049036774,False,False
MNPR,2024-02-22,1.9649122807017543,2.0,0.01754385964912286,False,False
MNPR,2024-10-24,7.0539956803455715,7.0,0.0077136686207959215,False,False
VRPX,2024-05-15,0.3406113537117904,0.3333333333333333,0.02183406113537134,False,False
VRPX,2025-07-23,0.33585222601896647,0.3333333333333333,0.007556678056899413,False,False
VRPX,2025-07-30,0.19819819456996235,0.2,0.009009027150188254,False,False
VRPX,2025-12-24,0.11099999605119215,0.1111111111111111,0.0010000355392706384,False,False
VRPX,2026-03-27,3.999999999999499,4.0,1.2523315717771766e-13,False,False
VRPX,2026-04-09,0.06211180191590726,0.0625,0.006211169345483825,False,False
VRPX,2026-04-21,15.857143094726375,16.0,0.008928556579601565,False,False
VRPX,2026-05-22,0.2500000000000313,0.25,1.2523315717771766e-13,False,False
VRPX,2026-06-04,3.999999999999499,4.0,1.2523315717771766e-13,False,False
VRPX,2026-06-16,13.875000063664611,14.0,0.00892856688109922,False,False
DGLY,2020-06-08,1.968503937007874,2.0,0.015748031496062964,False,False
HDSN,2019-08-26,1.994516129032258,2.0,0.0027419354838710275,False,False
ABP,2026-02-23,0.5088122605363985,0.5,0.017624521072796995,False,False
OXLC,2025-06-24,5.0623441396508735,5.0,0.012468827930174786,False,False
MIMI,2026-04-14,2.0412056466997326,2.0,0.020602823349866295,False,False
KWM,2025-06-13,0.49403747870528103,0.5,0.01192504258943794,False,False
SIFY,2020-01-02,0.1680216802168022,0.16666666666666666,0.008130081300813163,False,False
SIFY,2024-09-03,1.9960748792270533,2.0,0.0019625603864733554,False,False
SIFY,2024-10-04,5.89171974522293,6.0,0.018046709129511673,False,False
SNAL,2026-04-15,0.5118235294117648,0.5,0.023647058823529576,False,False
ALPP,2025-02-13,0.4999999999999749,0.5,5.0182080713057076e-14,False,False
ALPP,2025-03-25,2.00000000000025,2.0,1.2501111257279263e-13,False,False
ALPP,2025-03-26,0.4999999999999374,0.5,1.2523315717771766e-13,False,False
ALPP,2025-05-02,0.4999999999999374,0.5,1.2523315717771766e-13,False,False
ALPP,2025-05-07,2.0,2.0,0.0,False,False
ALPP,2025-05-14,0.4999999999999374,0.5,1.2523315717771766e-13,False,False
ALPP,2025-05-16,0.2500000000000313,0.25,1.2523315717771766e-13,False,False
ALPP,2025-05-20,1.9999999999992497,2.0,3.751443600208404e-13,False,False
ALPP,2025-05-28,0.5000000000001875,0.5,3.750333377183779e-13,False,False
ALPP,2025-05-29,1.9999999999992497,2.0,3.751443600208404e-13,False,False
ALPP,2025-06-11,0.4999999999999374,0.5,1.2523315717771766e-13,False,False
ALPP,2025-06-24,0.5,0.5,0.0,False,False
ALPP,2025-07-01,0.5000000000001875,0.5,3.750333377183779e-13,False,False
ALPP,2025-07-09,3.00000021827838,3.0,7.275946001250588e-08,False,False
ALPP,2025-07-10,0.33333330908018177,0.3333333333333333,7.275945468343537e-08,False,False
ALPP,2025-07-11,1.9999999999992497,2.0,3.751443600208404e-13,False,False
ALPP,2025-07-14,3.000000218279505,3.0,7.27598350458436e-08,False,False
ALPP,2025-07-15,0.16666665454009089,0.16666666666666666,7.275945468343537e-08,False,False
ALPP,2025-07-17,1.9999999999992497,2.0,3.751443600208404e-13,False,False
ALPP,2025-07-22,0.499999999999875,0.5,2.5002222514558525e-13,False,False
ALPP,2025-07-25,0.33333330908018177,0.3333333333333333,7.275945468343537e-08,False,False
ALPP,2025-07-29,3.999999999999499,4.0,1.2523315717771766e-13,False,False
ALPP,2025-08-04,2.0000000000004996,2.0,2.498001805406602e-13,False,False
ALPP,2025-08-13,0.5000000000001875,0.5,3.750333377183779e-13,False,False
ALPP,2025-08-15,1.9999999999992497,2.0,3.751443600208404e-13,False,False
ALPP,2025-08-20,0.06666666440303615,0.06666666666666667,3.395445780096651e-08,False,False
ALPP,2025-08-21,3.00000021827838,3.0,7.275946001250588e-08,False,False
ALPP,2025-08-27,0.2000000077609999,0.2,3.880499943598181e-08,False,False
ALPP,2025-08-29,2.0000000000004996,2.0,2.498001805406602e-13,False,False
ALPP,2025-09-03,9.999999611950019,10.0,3.8804998103714183e-08,False,False
ALPP,2025-09-04,0.2000000077609999,0.2,3.880499943598181e-08,False,False
ALPP,2025-09-17,0.4999999999999374,0.5,1.2523315717771766e-13,False,False
ALPP,2025-11-06,0.4999999999999374,0.5,1.2523315717771766e-13,False,False
ALPP,2025-11-24,2.0,2.0,0.0,False,False
ALPP,2025-11-28,0.125,0.125,0.0,False,False
ALPP,2025-12-04,1.9999999999992497,2.0,3.751443600208404e-13,False,False
ALPP,2025-12-26,2.0000000000004996,2.0,2.498001805406602e-13,False,False
ALPP,2026-01-06,0.499999999999875,0.5,2.5002222514558525e-13,False,False
ALPP,2026-01-07,2.0000000000004996,2.0,2.498001805406602e-13,False,False
ALPP,2026-02-03,2.0,2.0,0.0,False,False
ALPP,2026-02-05,4.000000000000333,4.0,8.326672684688674e-14,False,False
ALPP,2026-02-06,0.24999999999997913,0.25,8.348877145181177e-14,False,False
ALPP,2026-02-11,2.0,2.0,0.0,False,False
ALPP,2026-03-02,0.5,0.5,0.0,False,False
ALPP,2026-04-01,0.5,0.5,0.0,False,False
ALPP,2026-05-01,0.19999998544802078,0.2,7.275989610810996e-08,False,False
ALPP,2026-05-28,0.19999998544809572,0.2,7.275952140783915e-08,False,False
ALPP,2026-06-18,3.00000021827838,3.0,7.275946001250588e-08,False,False
ALPP,2026-07-01,0.33333330908018177,0.3333333333333333,7.275945468343537e-08,False,False
RTC,2017-01-11,2.0327868852459017,2.0,0.016393442622950838,False,False
RTC,2025-05-16,0.5042016806722689,0.5,0.008403361344537785,False,False
RTC,2025-06-05,1.9823008849557524,2.0,0.008849557522123797,False,False
RTC,2025-12-31,0.5099,0.5,0.01980000000000004,False,False
RTC,2026-03-19,0.2535760728218466,0.25,0.014304291287386306,False,False
RTC,2026-03-25,1.9506795265234547,2.0,0.024660236738272667,False,False
RTC,2026-06-08,1.9954128440366974,2.0,0.002293577981651307,False,False
XHLD,2025-05-14,0.4887267261442979,0.5,0.022546547711404186,False,False
NFLX,2025-06-24,0.1020398232206392,0.1,0.02039823220639203,False,False
VSME,2023-10-05,0.4881719604231729,0.5,0.023656079153654197,False,False
VSME,2024-01-24,1.9786581182993568,2.0,0.010670940850321609,False,False
AEMD,2021-06-09,4.882352941176471,5.0,0.0235294117647058,False,False
AEMD,2025-08-21,1.9729729729729728,2.0,0.013513513513513598,False,False
IMRX,2024-03-14,0.4931972789115646,0.5,0.013605442176870763,False,False
FBGL,2025-02-07,0.5072463768115941,0.5,0.014492753623188248,False,False
MSGY,2025-10-02,0.14473684210526316,0.14285714285714285,0.013157894736842257,False,False
MSGY,2026-01-28,0.3274760383386581,0.3333333333333333,0.01757188498402562,False,False
ANPA,2026-02-13,0.4996789727126806,0.5,0.0006420545746388395,False,False
ITRM,2019-12-27,1.9547325102880657,2.0,0.02263374485596714,False,False
ITRM,2026-03-27,0.20227272727272727,0.2,0.011363636363636243,False,False
ITRM,2026-03-30,1.9775280898876406,2.0,0.011235955056179692,False,False
ITRM,2026-04-30,3.0,3.0,0.0,False,False
DOYU,2024-09-03,0.4978768577494692,0.5,0.00424628450106157,False,False
BYAH,2025-07-08,0.07290904657400632,0.07142857142857142,0.020726652036088478,False,False
GMHS,2025-01-24,0.3409490333919156,0.3333333333333333,0.02284710017574687,False,False
LIPO,2026-03-27,0.5070422150932173,0.5,0.014084430186434682,False,False
LIPO,2026-04-14,0.5,0.5,0.0,False,False
LIPO,2026-04-23,3.000000000000005,3.0,1.5543122344752192e-15,False,False
LIPO,2026-06-30,1.982758713711176,2.0,0.008620643144412021,False,False
LIPO,2026-07-17,0.5076923235633667,0.5,0.015384647126733375,False,False
ANGH,2023-11-21,1.9683544303797469,2.0,0.015822784810126556,False,False
EPSM,2025-09-09,5.114899925871016,5.0,0.022979985174203188,False,False
SIDU,2025-12-22,1.9741379310344829,2.0,0.012931034482758563,False,False
DSY,2026-06-10,3.9130434782608696,4.0,0.021739130434782594,False,False
YOUL,2026-06-09,3.0591030591030592,3.0,0.019701019701019673,False,False
MTC,2024-03-01,1.9692307692307691,2.0,0.015384615384615441,False,False
JLHL,2026-07-06,0.5034106412005457,0.5,0.006821282401091366,False,False
FTCI,2024-09-11,2.039982230119947,2.0,0.01999111505997342,False,False
PACB,2024-04-16,0.49382716049382713,0.5,0.012345679012345734,False,False
GNLN,2025-04-24,0.06107494436446337,0.0625,0.022800890168586108,False,False
GNLN,2025-06-12,2.0,2.0,0.0,False,False
CRBP,2023-03-16,1.9759450171821304,2.0,0.012027491408934776,False,False
HCAI,2026-04-30,2.0018281535648996,2.0,0.000914076782449813,False,False
HCAI,2026-05-18,1.9855595667870036,2.0,0.0072202166064981865,False,False
EVGN,2025-06-10,2.0,2.0,0.0,False,False
REVB,2024-08-21,2.0127117368895164,2.0,0.006355868444758217,False,False
SFWL,2023-05-09,2.018348623853211,2.0,0.00917431192660545,False,False
MMV,2025-01-08,0.4897959183673469,0.5,0.020408163265306145,False,False
ATLN,2026-06-23,3.0241018644838564,3.0,0.008033954827952217,False,False
ATNF,2025-08-12,3.065868263473054,3.0,0.021956087824351433,False,False
MBX,2025-09-22,2.0,2.0,0.0,False,False
DKI,2025-09-30,0.12285714285714289,0.125,0.017142857142856904,False,False
HCTI,2025-05-15,0.16711110946969643,0.16666666666666666,0.00266665681817857,False,False
VERO,2023-08-31,0.09090909090909094,0.09090909090909091,2.220446049250313e-16,False,False
VERO,2023-10-04,0.09090909090909094,0.09090909090909091,2.220446049250313e-16,False,False
VERO,2023-11-24,0.09038054968287523,0.09090909090909091,0.005813953488372436,False,False
VERO,2025-04-09,3.058219178082192,3.0,0.019406392694063967,False,False
CUPR,2025-08-15,0.126595744680851,0.125,0.012765957446807974,False,False
CLRO,2023-06-01,0.4912290961831436,0.5,0.017541807633712825,False,False
CLRO,2026-07-02,2.012422360248447,2.0,0.006211180124223503,False,False
CLRO,2026-07-07,1.977142857142857,2.0,0.011428571428571455,False,False
SNBR,2026-06-04,0.3287323943661973,0.3333333333333333,0.013802816901408166,False,False
FUSE,2025-08-15,1.9966666666666668,2.0,0.0016666666666665941,False,False
YHC,2026-06-30,0.0849462365591398,0.08333333333333333,0.01935483870967758,False,False
NMHI,2026-03-02,0.49999999999998734,0.5,2.531308496145357e-14,False,False
NMHI,2026-03-11,0.49999999999997513,0.5,4.973799150320701e-14,False,False
NMHI,2026-03-13,2.999999883584904,3.0,3.8805031965516434e-08,False,False
NMHI,2026-03-16,2.0,2.0,0.0,False,False
NMHI,2026-03-17,0.5,0.5,0.0,False,False
NMHI,2026-04-01,0.49999999999997513,0.5,4.973799150320701e-14,False,False
NMHI,2026-04-02,2.0000000000001,2.0,4.9960036108132044e-14,False,False
NMHI,2026-04-08,0.49999999999997513,0.5,4.973799150320701e-14,False,False
NMHI,2026-04-10,2.0000000000001,2.0,4.9960036108132044e-14,False,False
NMHI,2026-04-13,0.49999999999997513,0.5,4.973799150320701e-14,False,False
NMHI,2026-05-26,2.999999883584904,3.0,3.8805031965516434e-08,False,False
NMHI,2026-05-29,0.49999999999998734,0.5,2.531308496145357e-14,False,False
NMHI,2026-06-12,0.49999999999997513,0.5,4.973799150320701e-14,False,False
NMHI,2026-06-15,2.0000000000001,2.0,4.9960036108132044e-14,False,False
NMHI,2026-06-16,0.49999999999997513,0.5,4.973799150320701e-14,False,False
AIOS,2026-02-17,0.5043137254901962,0.5,0.008627450980392304,False,False
BGL,2025-06-26,2.011,2.0,0.00550000000000006,False,False
BGL,2026-01-22,2.0382775119617227,2.0,0.019138755980861344,False,False
CTNT,2026-04-15,0.1016071428571429,0.1,0.01607142857142896,False,False
AKBA,2022-03-30,0.3397950819672131,0.3333333333333333,0.01938524590163926,False,False
ALEC,2025-10-22,0.501557632398754,0.5,0.0031152647975078995,False,False
GTI,2024-12-27,2.983751846381093,3.0,0.005416051206302286,False,False
GTI,2026-04-21,0.06578947368421051,0.06666666666666667,0.013157894736842368,False,False
GTI,2026-05-04,0.09090909090909094,0.09090909090909091,2.220446049250313e-16,False,False
GTI,2026-05-05,5.0,5.0,0.0,False,False
GTI,2026-05-06,0.19999999999999996,0.2,2.220446049250313e-16,False,False
GTI,2026-05-07,5.0,5.0,0.0,False,False
GTI,2026-05-08,0.19999999999999996,0.2,2.220446049250313e-16,False,False
GTI,2026-05-13,2.9999999999999996,3.0,1.1102230246251565e-16,False,False
GTI,2026-05-26,10.200000000000001,10.0,0.020000000000000018,False,False
GTI,2026-05-28,2.0,2.0,0.0,False,False
GTI,2026-05-29,0.5,0.5,0.0,False,False
GTI,2026-06-08,5.0,5.0,0.0,False,False
GTI,2026-06-22,11.9,12.0,0.008333333333333304,False,False
GTI,2026-07-06,0.5,0.5,0.0,False,False
GTI,2026-07-07,2.0,2.0,0.0,False,False
MSGM,2023-01-31,8.136882129277566,8.0,0.017110266159695797,False,False
CAUD,2025-03-27,3.0,3.0,0.0,False,False
CAUD,2025-07-03,2.0,2.0,0.0,False,False
CAUD,2025-09-03,0.14516128644610737,0.14285714285714285,0.016129005122751616,False,False
CAUD,2025-09-04,8.888889072853894,9.0,0.012345658571789486,False,False
CAUD,2025-09-15,3.0000002182790055,3.0,7.275966851238991e-08,False,False
CAUD,2025-09-22,4.950495316092763,5.0,0.009900936781447434,False,False
CAUD,2025-10-27,0.11290323113660017,0.1111111111111111,0.016129080229401627,False,False
CAUD,2025-11-03,8.857142438998164,9.0,0.015873062333537358,False,False
CAUD,2025-11-06,15.85714309472609,16.0,0.008928556579619329,False,False
CAUD,2025-11-11,3.0693070000789446,3.0,0.023102333359648286,False,False
CAUD,2025-11-25,4.0,4.0,0.0,False,False
CAUD,2025-11-26,0.049999996362023014,0.05,7.275953972651905e-08,False,False
CAUD,2025-12-08,9.090908936971601,9.0,0.010100992996844527,False,False
CAUD,2025-12-09,0.050000003492458034,0.05,6.984916067764857e-08,False,False
CAUD,2025-12-31,18.33333236320727,18.0,0.018518464622625963,False,False
CAUD,2026-01-02,2.0181817873943206,2.0,0.009090893697160318,False,False
CAUD,2026-03-02,2.0,2.0,0.0,False,False
CAUD,2026-03-03,0.5024999958090468,0.5,0.004999991618093613,False,False
CAUD,2026-03-04,0.04975124767111283,0.05,0.004975046577743392,False,False
CAUD,2026-03-06,20.099998428393835,20.0,0.004999921419691855,False,False
CAUD,2026-05-08,2.0000000000004996,2.0,2.498001805406602e-13,False,False
CAUD,2026-05-11,0.499999999999875,0.5,2.5002222514558525e-13,False,False
CAUD,2026-05-14,2.0000000000004996,2.0,2.498001805406602e-13,False,False
CAUD,2026-06-15,0.25000000000002676,0.25,1.0702549957386509e-13,False,False
CAUD,2026-07-14,2.0000000000004996,2.0,2.498001805406602e-13,False,False
CAUD,2026-07-15,0.25000000000002676,0.25,1.0702549957386509e-13,False,False
CTOR,2024-08-05,2.9293257514216084,3.0,0.023558082859463814,False,False
RCM,2022-11-08,0.5023728813559322,0.5,0.004745762711864332,False,False
MOND,2025-01-30,1.9999999999995666,2.0,2.1671553440683056e-13,False,False
MOND,2025-02-06,0.33333330908018455,0.3333333333333333,7.275944635676268e-08,False,False
MOND,2025-02-14,10.000000727594848,10.0,7.275948488150163e-08,False,False
MOND,2026-04-14,2.0000000000001004,2.0,5.0182080713057076e-14,False,False
MOND,2026-05-27,0.08333332727003917,0.08333333333333333,7.275952995655643e-08,False,False
MOND,2026-06-10,1.9999999999995666,2.0,2.1671553440683056e-13,False,False
MOND,2026-06-11,10.000000727597516,10.0,7.275975155707215e-08,False,False
MOND,2026-06-15,0.09999999272402538,0.1,7.275974622800163e-08,False,False
MOND,2026-06-17,0.19999998544812403,0.2,7.27593798544035e-08,False,False
MOND,2026-07-01,12.000000873114418,12.0,7.275953484153774e-08,False,False
KNTK,2020-11-05,3.0448971426976437,3.0,0.014965714232547889,False,False
ARTL,2025-06-30,1.9543450727042444,2.0,0.0228274636478778,False,False
ARTL,2025-09-04,0.496573478993771,0.5,0.006853042012457955,False,False
KPRX,2023-06-02,0.5045078110923518,0.5,0.009015622184703531,False,False
CING,2023-12-27,2.015146668911241,2.0,0.007573334455620584,False,False
ATXI,2024-01-04,1.9571183533447685,2.0,0.021440823327615766,False,False
ATXI,2025-03-18,0.49289989437859405,0.5,0.0142002112428119,False,False
CURX,2025-09-17,0.16539301310043664,0.16666666666666666,0.00764192139738018,False,False
SHAZ,2026-02-18,16.68421052631579,17.0,0.018575851393188736,False,False
YOOV,2025-07-10,0.20085166784953867,0.2,0.004258339247693366,False,False
YOOV,2025-09-04,1.979591836734694,2.0,0.010204081632652962,False,False
YOOV,2026-06-30,1.994818652849741,2.0,0.002590673575129543,False,False
HTCO,2025-03-24,0.5,0.5,0.0,False,False
LAES,2023-05-24,2.023243820680001,2.0,0.011621910340000596,False,False
LAES,2024-12-11,2.0140105078809105,2.0,0.007005253940455258,False,False
STEC,2024-10-16,7.02028081123245,7.0,0.0028972587474929146,False,False
STEC,2024-10-31,2.0470588235294116,2.0,0.0235294117647058,False,False
AMBR,2024-04-26,0.49011857707509887,0.5,0.019762845849802257,False,False
ZVSA,2022-12-13,0.33333333333333326,0.3333333333333333,2.220446049250313e-16,False,False
SMFL,2023-12-15,0.49999980883201456,0.5,3.823359708832186e-07,False,False
SMFL,2024-12-16,1.9900990263344855,2.0,0.004950486832757228,False,False
SMFL,2024-12-24,0.5083333191047926,0.5,0.01666663820958525,False,False
SMFL,2025-02-07,2.9999999999999996,3.0,1.1102230246251565e-16,False,False
SMFL,2025-03-20,3.0151514894952736,3.0,0.005050496498424595,False,False
SMFL,2025-03-21,0.33165829427940174,0.3333333333333333,0.005025117161794768,False,False
SMFL,2025-05-23,0.2475247565836165,0.25,0.009900973665533996,False,False
SMFL,2025-05-28,15.960000812113625,16.0,0.002499949242898425,False,False
SMFL,2025-06-02,2.00000000000025,2.0,1.2501111257279263e-13,False,False
SMFL,2025-06-04,6.999999927240497,7.0,1.039421471116242e-08,False,False
SMFL,2025-07-15,5.119047975421094,5.0,0.02380959508421876,False,False
SMFL,2025-07-18,4.058823427363725,4.0,0.014705856840931286,False,False
SMFL,2025-08-19,1.9615385269790337,2.0,0.019230736510483126,False,False
SMFL,2025-08-28,11.00000021827862,11.0,1.9843510834505196e-08,False,False
SMFL,2025-09-04,13.148148237575882,13.0,0.011396018275067865,False,False
SMFL,2025-09-09,0.12499999999998124,0.125,1.5010215292932116e-13,False,False
SMFL,2025-09-16,9.090908936971552,9.0,0.010100992996838976,False,False
SMFL,2025-09-18,0.10000000698491229,0.1,6.984912293006573e-08,False,False
SMFL,2025-09-23,2.0,2.0,0.0,False,False
SMFL,2025-10-01,2.0,2.0,0.0,False,False
SMFL,2025-10-02,0.11000000186264425,0.1111111111111111,0.00999998323620177,False,False
SMFL,2025-10-06,0.3333333462683612,0.3333333333333333,3.880508359088708e-08,False,False
SMFL,2025-10-28,4.99999965075416,5.0,6.984916800512053e-08,False,False
SMFL,2025-11-06,11.111111053622245,11.0,0.01010100487474963,False,False
SMFL,2025-11-17,0.06000000419094342,0.058823529411764705,0.020000071246038198,False,False
SMFL,2025-12-01,18.799998835849994,19.0,0.010526377060526615,False,False
SMFL,2025-12-16,2.000000000000037,2.0,1.84297022087776e-14,False,False
SMFL,2025-12-22,0.5098039045606209,0.5,0.019607809121241715,False,False
SMFL,2025-12-24,2.0400001192093344,2.0,0.02000005960466722,False,False
SMFL,2026-01-13,0.07594937436338922,0.07692307692307693,0.01265813327594012,False,False
SMFL,2026-02-04,14.333334066318878,14.0,0.02380957616563406,False,False
SMFL,2026-02-27,2.0000000000001004,2.0,5.0182080713057076e-14,False,False
SMFL,2026-04-08,0.0731707348237074,0.07142857142857142,0.02439028753190353,False,False
SMFL,2026-04-13,0.33333330908024483,0.3333333333333333,7.275926550143197e-08,False,False
SMFL,2026-04-14,12.00000087311425,12.0,7.275952085272763e-08,False,False
SMFL,2026-04-17,0.2499999999999375,0.25,2.5002222514558525e-13,False,False
SMFL,2026-05-04,2.0000000000005,2.0,2.5002222514558525e-13,False,False
SMFL,2026-06-26,0.04999999636202257,0.05,7.275954860830325e-08,False,False
ZNB,2025-10-07,2.0481927710843375,2.0,0.024096385542168752,False,False
YAAS,2025-06-24,1.9544658493870402,2.0,0.022767075306479923,False,False
CEAD,2022-02-14,13.246753246753247,13.0,0.018981018981019115,False,False
THAR,2025-08-20,3.0683760683760686,3.0,0.02279202279202286,False,False
XOS,2025-02-20,1.9968051118210863,2.0,0.0015974440894568342,False,False
DEVS,2024-11-04,0.11261261261261257,0.1111111111111111,0.013513513513513153,False,False
DEVS,2024-11-05,2.01,2.0,0.004999999999999893,False,False
DEVS,2025-05-12,3.9092808116980007,4.0,0.02267979707549983,False,False
WSHP,2025-11-19,6.0606060606060606,6.0,0.010101010101010166,False,False
OSRH,2025-08-25,1.9611650485436893,2.0,0.01941747572815533,False,False
LCID,2025-06-24,10.046296296296296,10.0,0.004629629629629539,False,False
CRWD,2025-06-24,0.2467314613366951,0.25,0.013074154653219594,False,False
NYXH,2026-06-05,0.5034722222222222,0.5,0.00694444444444442,False,False
GCT,2022-08-19,3.059910771191842,3.0,0.019970257063947283,False,False
MSPR,2024-12-06,2.0377358490566038,2.0,0.018867924528301883,False,False
MSPR,2025-04-11,1.953125,2.0,0.0234375,False,False
ONEG,2025-11-14,0.5009746588693957,0.5,0.0019493177387914784,False,False
ONEG,2026-05-07,0.19664634146341464,0.2,0.01676829268292679,False,False
POM,2025-12-10,0.09225112298851279,0.09090909090909091,0.014762352873640694,False,False
