date,strategy,benchmark,invested,turnover,transaction_cost,holdings,stock_stop_exits,portfolio_stop_exits,stop_exits,portfolio_value,cash
2021-06-08,-0.008153214056697777,0.003111314579322899,1.0000000000000002,0.0,0.0,5,0,0,0,1.6174223121356226,-2.0469737016526324e-16
2021-06-09,0.001745874297626182,-0.0009451478652527934,1.0000000000000002,0.0,0.0,5,0,0,0,1.6202461281787872,-2.0469737016526324e-16
2021-06-10,0.007557240685490907,0.0078051287580642725,1.0000000000000002,0.0,0.0,5,0,0,0,1.632490718139169,-2.0469737016526324e-16
2021-06-11,0.0042892031888128734,0.003501400430360624,1.0000000000000002,0.0,0.0,5,0,0,0,1.639492802533119,-2.0469737016526324e-16
2021-06-14,-0.0073243402493607945,0.007443076666721726,1.0000000000000002,0.0,0.0,5,0,0,0,1.6274845994109883,-2.0469737016526324e-16
2021-06-15,-0.010450732774521465,-0.007145913210587107,1.0000000000000002,0.0,0.0,5,0,0,0,1.610476192767895,-2.0469737016526324e-16
2021-06-16,-0.008550122736254995,-0.0023572186809210915,1.0000000000000002,0.0,0.0,5,0,0,0,1.5967064236559128,-2.0469737016526324e-16
2021-06-17,0.01776447681023785,0.00866593603291732,1.0000000000000002,0.0,0.0,5,0,0,0,1.625071077891706,-2.0469737016526324e-16
2021-06-18,-0.012499682109440635,-0.009248736487040943,1.0000000000000002,0.0,0.0,5,0,0,0,1.6047582060128136,-2.0469737016526324e-16
2021-06-21,0.013784458723315351,0.007918854063497571,1.0000000000000002,0.0,0.0,5,0,0,0,1.626878929264499,-2.0469737016526324e-16
2021-06-22,0.02363909720295032,0.007904978548745278,1.0000000000000002,0.0,0.0,5,0,0,0,1.665336878410814,-2.0469737016526324e-16
2021-06-23,-0.009030820315850896,0.0012954081283504948,1.0000000000000002,0.0,0.0,5,0,0,0,1.650297520296526,-2.0469737016526324e-16
2021-06-24,0.012603330191093054,0.0068650810745303215,1.0000000000000002,0.0,0.0,5,0,0,0,1.6710967648583652,-2.0469737016526324e-16
2021-06-25,-0.002634497197538832,-0.0006486770191380664,1.0000000000000002,0.0,0.0,5,0,0,0,1.6666942651145296,-2.0469737016526324e-16
2021-06-28,0.021074484404712157,0.00975740369460909,1.0000000000000002,0.0,0.0,5,0,0,0,1.701818987412109,-2.0469737016526324e-16
2021-06-29,0.008268072929050296,0.0019190500349235418,1.0000000000000002,0.0,0.0,5,0,0,0,1.7158897509120747,-2.0469737016526324e-16
2021-06-30,-0.0027588310453648957,-0.0016782308502659715,1.0000000000000002,0.0,0.0,5,0,0,0,1.7111559009968351,-2.0469737016526324e-16
2021-07-01,0.003051439427166791,0.0012701985364251822,1.0,1.1988011988011988,0.01035001440952261,5,0,0,0,1.716377389579166,-6.418476861114186e-17
2021-07-02,0.004559179743019115,0.008053034847741003,1.0,0.0,0.0,5,0,0,0,1.7242026626051115,-6.418476861114186e-17
2021-07-06,0.006944916035640736,0.001660964536808196,1.0,0.0,0.0,5,0,0,0,1.7361771053253323,-6.418476861114186e-17
2021-07-07,-0.0166467741527222,9.703592980847553e-05,1.0,0.0,0.0,5,0,0,0,1.7072753571638546,-6.418476861114186e-17
2021-07-08,0.004621252614743332,-0.007178850606408882,1.0,0.0,0.0,5,0,0,0,1.715165107872235,-6.418476861114186e-17
2021-07-09,0.0058060803597510535,0.009762073962464868,1.0,0.0,0.0,5,0,0,0,1.725123494318782,-6.418476861114186e-17
2021-07-12,0.013134837537847721,0.002130361363916755,1.0,0.0,0.0,5,0,0,0,1.7477827111493833,-6.418476861114186e-17
2021-07-13,-0.008828619142528638,-0.003772829509393727,1.0,0.0,0.0,5,0,0,0,1.7323522032487493,-6.418476861114186e-17
2021-07-14,-0.0014220035359649996,-0.002227958334456659,1.0,0.0,0.0,5,0,0,0,1.7298887922901929,-6.418476861114186e-17
2021-07-15,-0.002076162529322634,-0.006952450189304571,1.0,0.0,0.0,5,0,0,0,1.7262972619997448,-6.418476861114186e-17
2021-07-16,0.01052136948920035,-0.007969155863779442,1.0,0.0,0.0,5,0,0,0,1.7444602733414392,-6.418476861114186e-17
2021-07-19,0.027353666517189623,-0.010553156978987288,1.0,0.0,0.0,5,0,0,0,1.7921776579109063,-6.418476861114186e-17
2021-07-20,0.006018564925419634,0.015684325371311703,1.0,0.0,0.0,5,0,0,0,1.8029639955029295,-6.418476861114186e-17
2021-07-21,0.021049172441316655,0.00917837924547249,1.0,0.0,0.0,5,0,0,0,1.840914895549756,-6.418476861114186e-17
2021-07-22,0.01137767614252061,0.00359778329266347,1.0,0.0,0.0,5,0,0,0,1.8618602290372634,-6.418476861114186e-17
2021-07-23,0.04516813923807117,0.010377847149183328,1.0,0.0,0.0,5,0,0,0,1.9459569911042456,-6.418476861114186e-17
2021-07-26,-0.011321804089683973,0.0002508392671958237,1.0,0.0,0.0,5,0,0,0,1.9239252472840125,-6.418476861114186e-17
2021-07-27,-0.015199578564114802,-0.012138008545398149,1.0,0.0,0.0,5,0,0,0,1.894682394336435,-6.418476861114186e-17
2021-07-28,0.021992049896199184,0.00695796663162529,1.0,0.0,0.0,5,0,0,0,1.9363503440901322,-6.418476861114186e-17
2021-07-29,-0.006420085116914054,0.0010621243543811332,1.0,0.0,0.0,5,0,0,0,1.9239188100649076,-6.418476861114186e-17
2021-07-30,-0.0005714619629100248,-0.007144682362109966,1.0,0.0,0.0,5,0,0,0,1.9228193636452284,-6.418476861114186e-17
2021-08-02,-0.009169066645955515,0.0005719201478813218,0.9999999999999994,0.5130189648903914,0.004899558030127398,5,0,0,0,1.9051889047518316,1.1388459619787739e-15
2021-08-03,0.030235060158235516,0.0054645610861603355,0.9999999999999994,0.0,0.0,5,0,0,0,1.962792405899806,1.1388459619787739e-15
2021-08-04,0.037152039474065424,0.0013032935206787055,0.9999999999999993,0.0,0.0,5,0,0,0,2.0357141468431914,1.1388459619787739e-15
2021-08-05,-0.01593617680725712,0.007752359028563305,0.9999999999999993,0.0,0.0,5,0,0,0,2.0032726462700636,1.1388459619787739e-15
2021-08-06,-0.014671988597036223,-0.00398489647332223,0.9999999999999994,0.0,0.0,5,0,0,0,1.9738806528472346,1.1388459619787739e-15
2021-08-09,0.03742598391705321,0.0016456923812682156,0.9999999999999993,0.0,0.0,5,0,0,0,2.0477550784148777,1.1388459619787739e-15
2021-08-10,-0.03009704660652668,-0.004851214152445271,0.9999999999999994,0.0,0.0,5,0,0,0,1.9861236983810735,1.1388459619787739e-15
2021-08-11,-0.0435270711756226,-0.0015520668870292464,0.9999999999999994,0.0,0.0,5,0,0,0,1.8996735507980498,1.1388459619787739e-15
2021-08-12,0.005361352257333252,0.0034626774961783457,0.9999999999999994,0.0,0.0,5,0,0,0,1.9098583698778173,1.1388459619787739e-15
2021-08-13,0.005146273966418313,0.00044787275861901676,0.9999999999999994,0.0,0.0,5,0,0,0,1.9196870242862658,1.1388459619787739e-15
2021-08-16,-0.01676220797003858,-0.001965526645515858,0.9999999999999994,0.0,0.0,5,0,0,0,1.887508831147795,1.1388459619787739e-15
2021-08-17,0.008947191085096673,-0.009299939629287102,0.9999999999999994,0.0,0.0,5,0,0,0,1.9043967333348817,1.1388459619787739e-15
2021-08-18,-0.020539206679369815,-0.008888229114191626,0.9999999999999994,0.0,0.0,5,0,0,0,1.8652819352294,1.1388459619787739e-15
2021-08-19,-0.0019902681822707713,0.0010928055811647575,0.9999999999999994,0.0,0.0,5,0,0,0,1.8615695239427483,1.1388459619787739e-15
2021-08-20,0.02124689338000918,0.011888152874404811,0.9999999999999994,0.0,0.0,5,0,0,0,1.9011220931374342,1.1388459619787739e-15
2021-08-23,0.04187927929373392,0.015494014266626221,0.9999999999999994,0.0,0.0,5,0,0,0,1.980739716247425,1.1388459619787739e-15
2021-08-24,-0.012979838123792997,0.005162905383270022,0.9999999999999994,0.0,0.0,5,0,0,0,1.9550300353651657,1.1388459619787739e-15
2021-08-25,0.005999112440127741,0.0014686347550383339,0.9999999999999994,0.0,0.0,5,0,0,0,1.9667584803711482,1.1388459619787739e-15
2021-08-26,-0.003669157585282634,-0.006385567357820587,0.9999999999999994,0.0,0.0,5,0,0,0,1.9595421335744754,1.1388459619787739e-15
2021-08-27,0.010063193290347883,0.012290630584592899,0.9999999999999994,0.0,0.0,5,0,0,0,1.979261384825216,1.1388459619787739e-15
2021-08-30,-0.0066898986767846,0.009014745430136806,0.9999999999999994,0.0,0.0,5,0,0,0,1.966020326705863,1.1388459619787739e-15
2021-08-31,-0.0020587059217256343,-0.000435886815269515,0.9999999999999994,0.0,0.0,5,0,0,0,1.9619728690170406,1.1388459619787739e-15
2021-09-01,0.008704623922890287,0.003286239361639298,1.0,0.8108777850163827,0.008056507095379856,5,0,0,0,1.979051104988748,-1.0581813203458523e-16
2021-09-02,-0.0020002918179414797,0.0014236957158730856,1.0,0.0,0.0,5,0,0,0,1.975092425256151,-1.0581813203458523e-16
2021-09-03,0.016126654052993628,0.002109348840070968,1.0,0.0,0.0,5,0,0,0,2.006944057520945,-1.0581813203458523e-16
2021-09-07,-0.0017950946278925128,0.000703712632022846,1.0,0.0,0.0,5,0,0,0,2.0033414030248085,-1.0581813203458523e-16
2021-09-08,-0.02189284200663677,-0.005703625233783427,1.0,0.0,0.0,5,0,0,0,1.9594825662030322,-1.0581813203458523e-16
2021-09-09,0.016462330969246652,-0.0025109380331556075,1.0,0.0,0.0,5,0,0,0,1.9917402167363352,-1.0581813203458523e-16
2021-09-10,-0.0032994741787746307,-0.008706557542303206,1.0,0.0,0.0,5,0,0,0,1.9851685213203867,-1.0581813203458523e-16
2021-09-13,-0.02688095723682926,-0.0006557575911461111,1.0,0.0,0.0,5,0,0,0,1.9318052911908739,-1.0581813203458523e-16
2021-09-14,0.005756456834709489,-0.0044899428568856425,1.0,0.0,0.0,5,0,0,0,1.9429256449626777,-1.0581813203458523e-16
2021-09-15,0.009076742071582933,0.008230648040451483,1.0,0.0,0.0,5,0,0,0,1.9605610799062678,-1.0581813203458523e-16
2021-09-16,0.010715513845769298,0.0013451479462562865,1.0,0.0,0.0,5,0,0,0,1.9815694993034798,-1.0581813203458523e-16
2021-09-17,-0.017470717814557446,-0.00908685893944483,1.0,0.0,0.0,5,0,0,0,1.9469500577512149,-1.0581813203458523e-16
2021-09-20,-0.026308641034298974,-0.02193998979444778,1.0,0.0,0.0,5,0,0,0,1.8957284475701306,-1.0581813203458523e-16
2021-09-21,0.017208481931231256,0.002208401084163647,1.0,0.0,0.0,5,0,0,0,1.9283510563066624,-1.0581813203458523e-16
2021-09-22,0.015560733030947071,0.010202505391571082,1.0,0.0,0.0,5,0,0,0,1.9583576122837951,-1.0581813203458523e-16
2021-09-23,0.018849981615931766,0.010431495517001288,1.0,0.0,0.0,5,0,0,0,1.9952726172727646,-1.0581813203458523e-16
2021-09-24,-0.018892892247686643,-0.0003019416885486903,1.0,0.0,0.0,5,0,0,0,1.9575761467098705,-1.0581813203458523e-16
2021-09-27,-0.017992139624525616,-0.0051655405232979845,1.0,0.0,0.0,5,0,0,0,1.9223551633526257,-1.0581813203458523e-16
2021-09-28,-0.05883272803616668,-0.028275748614240648,1.0,0.0,0.0,5,0,0,0,1.8092577648381798,-1.0581813203458523e-16
2021-09-29,-0.011440617272132969,-0.00235395250873216,1.0,0.0,0.0,5,0,0,0,1.7885587392040314,-1.0581813203458523e-16
2021-09-30,0.016738625680758235,-0.004400314367527081,1.0,0.0,0.0,5,0,0,0,1.8184967544476165,-1.0581813203458523e-16
2021-10-01,-0.03198435243668529,0.00817493421551263,1.0000000000000002,1.601778702177596,0.014212145611035926,5,0,0,0,1.7603333133483956,-1.3877787807814457e-16
2021-10-04,-0.018548787057203753,-0.02136468504772182,1.0000000000000002,0.0,0.0,5,0,0,0,1.7276812655693943,-1.3877787807814457e-16
2021-10-05,0.019041820350378602,0.012510672734488137,1.0000000000000002,0.0,0.0,5,0,0,0,1.7605794618510813,-1.3877787807814457e-16
2021-10-06,-0.013571147585145549,0.004716766064746691,1.0000000000000002,0.0,0.0,5,0,0,0,1.7366863781389241,-1.3877787807814457e-16
2021-10-07,0.0069742208508822845,0.010488583121986084,1.0000000000000002,0.0,0.0,5,0,0,0,1.7487984124887839,-1.3877787807814457e-16
2021-10-08,-0.006183480062230129,-0.005082463539891502,1.0000000000000002,0.0,0.0,5,0,0,0,1.7379847523722998,-1.3877787807814457e-16
2021-10-11,-0.006676896656377829,-0.00640191107302035,1.0000000000000002,0.0,0.0,5,0,0,0,1.7263804077903495,-1.3877787807814457e-16
2021-10-12,0.004500425736900127,-0.0013996354958561996,1.0000000000000002,0.0,0.0,5,0,0,0,1.7341498546092493,-1.3877787807814457e-16
2021-10-13,0.01662609767552592,0.007307517594727031,1.0000000000000002,0.0,0.0,5,0,0,0,1.7629819994759819,-1.3877787807814457e-16
2021-10-14,0.014767777065516574,0.0172797975969039,1.0000000000000002,0.0,0.0,5,0,0,0,1.7890173246147618,-1.3877787807814457e-16
2021-10-15,-0.0008639127678842229,0.004986032348505587,1.0000000000000002,0.0,0.0,5,0,0,0,1.7874717697060611,-1.3877787807814457e-16
2021-10-18,0.0271285655985547,0.008355169558527553,1.0000000000000002,0.0,0.0,5,0,0,0,1.8359633148660965,-1.3877787807814457e-16
2021-10-19,2.8327514079995453e-05,0.007141629594346499,1.0000000000000002,0.0,0.0,5,0,0,0,1.836015323142749,-1.3877787807814457e-16
2021-10-20,-0.004212086603267551,-0.0004898576251427533,1.0000000000000002,0.0,0.0,5,0,0,0,1.8282818675967454,-1.3877787807814457e-16
2021-10-21,0.02734060501447022,0.00621766285776193,1.0000000000000002,0.0,0.0,5,0,0,0,1.878268199993826,-1.3877787807814457e-16
2021-10-22,0.0010909829406917648,-0.008248059461634205,1.0000000000000002,0.0,0.0,5,0,0,0,1.8803173585580633,-1.3877787807814457e-16
2021-10-25,0.04884427946733627,0.009045996619713614,1.0000000000000002,0.0,0.0,5,0,0,0,1.972160105106757,-1.3877787807814457e-16
2021-10-26,-0.00408392166757332,0.0005916381350528077,1.0000000000000002,0.0,0.0,5,0,0,0,1.9641059577215878,-1.3877787807814457e-16
2021-10-27,0.002164235456480146,8.079699680418884e-06,1.0000000000000002,0.0,0.0,5,0,0,0,1.9683567454755726,-1.3877787807814457e-16
2021-10-28,0.0212094212462699,0.013932958685521246,1.0,0.0,0.0,5,0,0,0,2.0101044528533007,-1.3877787807814457e-16
2021-10-29,0.021841018508718113,0.0032541503987195686,1.0,0.0,0.0,5,0,0,0,2.0540071814125263,-1.3877787807814457e-16
2021-11-01,0.005232013154847337,0.006292673508698554,1.0,1.2197941732805038,0.012670147977343019,5,0,0,0,2.0647537740058275,2.0816681711721685e-16
2021-11-02,-0.006678016385790464,0.0034424078356416477,1.0,0.0,0.0,5,0,0,0,2.050965314470394,2.0816681711721685e-16
2021-11-03,0.009926440001018833,0.010350518487610039,1.0,0.0,0.0,5,0,0,0,2.071324098608655,2.0816681711721685e-16
2021-11-04,0.05246107527149202,0.008141094529175552,1.0,0.0,0.0,5,0,0,0,2.179987988057419,2.0816681711721685e-16
2021-11-05,-0.02027815926159504,0.0019623397982608815,1.0,0.0,0.0,5,0,0,0,2.1357818444472265,2.0816681711721685e-16
2021-11-08,0.0036316241796283677,0.0006742911266826024,1.0,0.0,0.0,5,0,0,0,2.1435382014359323,2.0816681711721685e-16
2021-11-09,-0.025565775588019646,-0.005995010473236029,1.0,0.0,0.0,5,0,0,0,2.088736984813674,2.0816681711721685e-16
2021-11-10,-0.019253779448293762,-0.016607634524389625,1.0,0.0,0.0,5,0,0,0,2.0485209035825775,2.0816681711721685e-16
2021-11-11,0.029621308293427573,0.0052216373206712685,1.0,0.0,0.0,5,0,0,0,2.1092007728131277,2.0816681711721685e-16
2021-11-12,0.01836012604542936,0.009976693489161415,1.0,0.0,0.0,5,0,0,0,2.1479259648570936,2.0816681711721685e-16
2021-11-15,-0.011926226189599154,-0.00044835248917507453,1.0,0.0,0.0,5,0,0,0,2.122309313961695,2.0816681711721685e-16
2021-11-16,0.027096208215391382,0.007569696003178805,1.0,0.0,0.0,5,0,0,0,2.1798158490302653,2.0816681711721685e-16
2021-11-17,-0.0012040999365665606,-0.0032731108654387997,1.0,0.0,0.0,5,0,0,0,2.177191132904721,2.0816681711721685e-16
2021-11-18,0.02208586027454751,0.004530878180346365,1.0,0.0,0.0,5,0,0,0,2.2252762720570387,2.0816681711721685e-16
2021-11-19,0.028181844997855476,0.003984535170388881,1.0,0.0,0.0,5,0,0,0,2.287988663033556,2.0816681711721685e-16
2021-11-22,-0.025625956004659,-0.012622169633230707,1.0,0.0,0.0,5,0,0,0,2.2293567662154996,2.0816681711721685e-16
2021-11-23,-0.018228377116183414,-0.005021779645224211,1.0,0.0,0.0,5,0,0,0,2.1887192103544084,2.0816681711721685e-16
2021-11-24,0.026116565694827454,0.004442870603730498,1.0,0.0,0.0,5,0,0,0,2.24588103939916,2.0816681711721685e-16
2021-11-26,-0.02160353623061695,-0.02231387604856827,1.0,0.0,0.0,5,0,0,0,2.197362066994845,2.0816681711721685e-16
2021-11-29,0.02134597835982821,0.018795716703568832,1.0,0.0,0.0,5,0,0,0,2.2442669101256243,2.0816681711721685e-16
2021-11-30,-0.020098385315826528,-0.015532292869582354,1.0,0.0,0.0,5,0,0,0,2.19916076901436,2.0816681711721685e-16
2021-12-01,-0.04953137817129705,-0.01825487525481906,0.9999999999999993,0.8519253227576747,0.008941701726951974,5,0,0,0,2.0902333053048294,1.547373340571312e-15
2021-12-02,0.006396947542540721,0.008343193118040881,0.9999999999999993,0.0,0.0,5,0,0,0,2.103604418110536,1.547373340571312e-15
2021-12-03,-0.04229364526764334,-0.01923421484397625,0.9999999999999993,0.0,0.0,5,0,0,0,2.0146353190675215,1.547373340571312e-15
2021-12-06,-0.014789216455262433,0.009259279575593249,0.9999999999999992,0.0,0.0,5,0,0,0,1.9848404412554153,1.547373340571312e-15
2021-12-07,0.04123221563503732,0.030329003671115906,0.9999999999999993,0.0,0.0,5,0,0,0,2.066679810330401,1.547373340571312e-15
2021-12-08,0.003443896561256876,0.006379348241553728,0.9999999999999993,0.0,0.0,5,0,0,0,2.073797241822417,1.547373340571312e-15
2021-12-09,-0.038387586228677884,-0.0170785076213682,0.9999999999999992,0.0,0.0,5,0,0,0,1.9941891713811646,1.547373340571312e-15
2021-12-10,0.00495725453843221,0.007297016135485501,0.9999999999999993,0.0,0.0,5,0,0,0,2.004074874701486,1.547373340571312e-15
2021-12-13,-0.03218198200762867,-0.013903394089667898,0.9999999999999992,0.0,0.0,5,0,0,0,1.9395797731419022,1.547373340571312e-15
2021-12-14,-0.010602162208852794,-0.01139553520923653,0.9999999999999992,0.0,0.0,5,0,0,0,1.919016033770042,1.547373340571312e-15
2021-12-15,0.0370216966174326,0.02152192915758433,0.9999999999999992,0.0,0.0,5,0,0,0,1.9900612631762653,1.547373340571312e-15
2021-12-16,-0.04913860512335455,-0.024743589751826223,0.9999999999999992,0.0,0.0,5,0,0,0,1.8922724285937627,1.547373340571312e-15
2021-12-17,-0.008870445744888378,-0.0007083459916227275,0.9999999999999992,0.0,0.0,5,0,0,0,1.8754871286813735,1.547373340571312e-15
2021-12-20,-0.020647487676585974,-0.012441744327712279,0.8291163780428799,0.17159498301114195,0.0015772498465639274,4,1,0,1,1.8367630313043293,0.3138727194662231
2021-12-21,0.030910790486957218,0.02404004666114412,0.8342401461561944,0.0,0.0,4,0,0,0,1.8935388285391657,0.3138727194662231
2021-12-22,0.015984517920398567,0.011785716434472349,0.8368480514023022,0.0,0.0,4,0,0,0,1.9238061338769206,0.3138727194662231
2021-12-23,0.017275245028696373,0.00847070672296768,0.8396186780372352,0.0,0.0,4,0,0,0,1.9570403562273535,0.3138727194662231
2021-12-27,0.02826894468786989,0.013919535813812445,0.8440278462251446,0.0,0.0,4,0,0,0,2.012363821809474,0.3138727194662231
2021-12-28,-0.005557843081796299,-0.005641523761151235,0.8431561326219151,0.0,0.0,4,0,0,0,2.001179419464373,0.3138727194662231
2021-12-29,-0.0078286448947964,-0.0009826429858396102,0.8419185692360024,0.0,0.0,4,0,0,0,1.9855128964186117,0.3138727194662231
2021-12-30,-0.008678208028613854,-0.0015635521112173922,0.8405346961558973,0.0,0.0,4,0,0,0,1.9682822024599953,0.3138727194662231
2021-12-31,-0.006793607317817529,-0.0061362261673546525,0.8394439413408706,0.0,0.0,4,0,0,0,1.954910466085833,0.3138727194662231
2022-01-03,0.03949518577204625,0.012005653676296246,1.0000000000000002,0.6524446162040678,0.006650925629586151,5,0,0,0,2.0321200181116104,-2.3765711620882257e-16
2022-01-04,-0.010889947236630837,-0.013268658476225936,1.0000000000000002,0.0,0.0,5,0,0,0,2.0099903383358737,-2.3765711620882257e-16
2022-01-05,-0.03356600179521019,-0.033447763266404085,1.0000000000000002,0.0,0.0,5,0,0,0,1.9425229990309367,-2.3765711620882257e-16
2022-01-06,0.006559002852997153,-0.0012787005140298957,1.0000000000000002,0.0,0.0,5,0,0,0,1.9552640129235934,-2.3765711620882257e-16
2022-01-07,-0.029171620317163915,-0.009612432581122654,1.0000000000000002,0.0,0.0,5,0,0,0,1.898225793518772,-2.3765711620882257e-16
2022-01-10,-0.005961820439309817,0.00046376176532603175,1.0000000000000002,0.0,0.0,5,0,0,0,1.8869089121845468,-2.3765711620882257e-16
2022-01-11,0.021790130462831403,0.014095062767937483,1.0000000000000002,0.0,0.0,5,0,0,0,1.9280249035525274,-2.3765711620882257e-16
2022-01-12,0.004026864325657575,0.002306036193135075,1.0000000000000002,0.0,0.0,5,0,0,0,1.9357887982556223,-2.3765711620882257e-16
2022-01-13,-0.02904523009416149,-0.025123139100315273,1.0000000000000002,0.0,0.0,5,0,0,0,1.8795633671965875,-2.3765711620882257e-16
2022-01-14,0.013888009451638483,0.005871648607693292,1.0000000000000002,0.0,0.0,5,0,0,0,1.9056667610051672,-2.3765711620882257e-16
2022-01-18,-0.037944375637910754,-0.025974407028063307,1.0000000000000002,0.0,0.0,5,0,0,0,1.8333574255849063,-2.3765711620882257e-16
2022-01-19,-0.028287568385830686,-0.011487060654220671,1.0000000000000002,0.0,0.0,5,0,0,0,1.7814962020330027,-2.3765711620882257e-16
2022-01-20,-0.04063829543106412,-0.012986826335980917,1.0000000000000002,0.0,0.0,5,0,0,0,1.7090992330654668,-2.3765711620882257e-16
2022-01-21,-0.019619023924448475,-0.02720771811797229,0.8117589886725801,0.18900815667799897,0.001584978318244954,4,1,0,1,1.675568374322699,0.3154106853307456
2022-01-24,0.011290363725670938,0.006261056648160679,0.44357823768519394,0.37145188191241807,0.003152956205370361,2,2,0,2,1.6944861507160334,0.9428489701994474
2022-01-25,-0.007310816272967924,-0.022795527886028677,0.4394803817386914,0.0,0.0,2,0,0,0,1.6820980737910598,0.9428489701994474
2022-01-26,-0.004396800945811963,0.00020859284186203197,0.43700500481135857,0.0,0.0,2,0,0,0,1.6747022233892668,0.9428489701994474
2022-01-27,-0.006361631424166236,-0.013981260879621149,0.43340050767607396,0.0,0.0,2,0,0,0,1.6640483850988326,0.9428489701994474
2022-01-28,0.007691583901395349,0.031288608055884515,0.4377252907776902,0.0,0.0,2,0,0,0,1.6768475528688018,0.9428489701994474
2022-01-31,0.01633124433917188,0.0340806147415853,0.4467603821548296,0.0,0.0,2,0,0,0,1.7042325599742445,0.9428489701994474
2022-02-01,0.004584179337796757,0.007452315548552191,0.0,0.4505255145551623,0.0038653070224272936,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-02,0.0,0.004987033705395438,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-03,0.0,-0.03736616941402138,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-04,0.0,0.0157930159241797,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-07,0.0,-0.005840456822591378,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-08,0.0,0.012756231097939885,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-09,0.0,0.020847429359933667,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-10,0.0,-0.02102992103791934,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-11,0.0,-0.02780891489603121,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-14,0.0,-1.706891206343375e-05,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-15,0.0,0.025294753926803137,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-16,0.0,-0.0011076640299781948,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-17,0.0,-0.028842620263654806,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-18,0.0,-0.01229546238128032,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-22,0.0,-0.01229317951181419,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-23,0.0,-0.025709290679353902,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-24,0.0,0.03344952059895756,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-25,0.0,0.01640535907852292,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-02-28,0.0,0.004145816635783506,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-01,0.0,-0.015921317796936285,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-02,0.0,0.016224516179949244,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-03,0.0,-0.015566822396069657,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-04,0.0,-0.016583237684866914,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-07,0.0,-0.036239818886758646,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-08,0.0,-0.0027597385352692294,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-09,0.0,0.035949532086611447,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-10,0.0,-0.009473996842332855,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-11,0.0,-0.021794067674022144,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-14,0.0,-0.020444630453667068,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-15,0.0,0.029202285593797672,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-16,0.0,0.03768212817656691,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-17,0.0,0.013264451379705333,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-18,0.0,0.02049652476236652,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-21,0.0,-0.003985716861265365,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-22,0.0,0.019536668097461796,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-23,0.0,-0.01319833510638535,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-24,0.0,0.01933793350231272,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
2022-03-25,0.0,-0.0015881733268547915,0.0,0.0,0.0,0,0,0,0,1.7120450676624788,1.7120450676624788
